count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid,final
18,LA,patients,,,,,,,,,1,5475,7295,3646913,
33,healthy,healthy,,14.0,0.0,24.65,,0.0,0.0,0.0,0,7876,8613,7511887,
24,,,,12.0,12.0,27.4,19 to 40 years,19.0,40.0,,0,17639,18909,2667181,
20,,,,,,,,,,,0,11482,13417,5703701,
28,healthy,healthy,right-handed,13.0,14.0,22.6,,,,,0,8153,9044,5770631,
43,OCD,patients,medication-free,,,,,,,,0,6367,8097,6279930,
40,,HCs,matched,,,,,,,,0,6367,8097,6279930,
18,healthy,young adults,YA,0.0,0.0,0.0,,0.0,0.0,0.0,0,27967,29011,3461575,
18,healthy,older subjects,OA,0.0,0.0,0.0,,0.0,0.0,0.0,0,27967,29011,3461575,
26,strabismus,SA,,14.0,12.0,,,,,,0,5475,7077,8808980,
26,,healthy,controls,,,,,,,,0,5475,7077,8808980,
20,,,,12.0,,23.0,,,,,0,13657,14238,4005943,
24,bipolar I disorder,bipolar,,14.0,,36.22,,,,,1,12886,16096,6831914,
24,no lifetime history of mood disorder,control,,13.0,,33.92,,,,,1,12886,16096,6831914,
40,healthy,healthy,,20.0,0.0,20.0,18-23 yrs,18.0,23.0,20.0,0,11424,11801,4370584,
25,healthy,healthy,,4.0,21.0,31.0,18-58,18.0,58.0,,0,7338,8861,7253675,
44,PD patients,patients,,,,,,,,,0,6313,8886,5707237,
15,,REHACOP group,patients receiving cognitive rehabilitation,,,,,,,,0,6313,8886,5707237,
15,,CG,control group,,,,,,,,0,6313,8886,5707237,
32,,undergraduates,right-handed,,21.0,22.3,19-25,19.0,25.0,,0,6222,7077,4696812,
28,,undergraduates,right-handed,,12.0,20.5,18-24,18.0,24.0,,0,6222,7077,4696812,
24,healthy,healthy,young adults,,14.0,25.3,19-38 years,19.0,38.0,,0,7351,8190,6744568,
41,MMJ patients,patients,pre-treatment,,,,,,,,0,10081,11166,5776082,
15,,,,,,,,,,,0,10081,11166,5776082,
33,CID,patients,,0.0,0.0,,,,,,1,8838,11007,8904428,
10,narcolepsy (with cataplexy),patients,cataplexy patients,3.0,7.0,29.8,18-,18.0,,,1,13479,15313,2377337,
12,,healthy,age-matched healthy adult subjects,0.0,7.0,25.9,,,,,1,13479,15313,2377337,
14,healthy,healthy,,6.0,8.0,30.3,19-58,19.0,58.0,30.3,0,22956,23408,3855767,
61,,participants,White male,61.0,,24.255,18-35,18.0,35.0,,0,30465,32004,6434022,
27,healthy,patients,HCs,27.0,0.0,,,,,,0,7687,9935,5701933,
23,healthy,patients,young male,11.0,0.0,24.5,19-29,19.0,29.0,24.0,0,16016,19172,5101482,
62,healthy,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,1,7164,8860,7744462,
50,,cigarette smokers,,0.0,0.0,0.0,,0.0,0.0,0.0,1,7164,8860,7744462,
39,,IGD addicts,,0.0,0.0,0.0,,0.0,0.0,0.0,1,7164,8860,7744462,
34,,IGD-Smoking,,0.0,0.0,0.0,,0.0,0.0,0.0,1,7164,8860,7744462,
26,,,,,,,,,,,0,11527,12478,3743067,
20,,,,,,,,,,,0,11527,12478,3743067,
100,healthy,healthy,,,48.0,26.5,18-41 years,18.0,41.0,,1,11102,11740,7264165,
15,healthy,healthy,,8.0,0.0,22.46,18-35,18.0,35.0,22.46,0,7032,7651,5324352,
13,deaf,patients,female,0.0,6.0,27.4,18-49,18.0,49.0,,0,5517,7494,2394569,
13,,healthy,hearing,0.0,6.0,29.4,18-43,18.0,43.0,,0,5517,7494,2394569,
76,cirrhotic,patients,unimpaired,10.0,13.0,65.0,50-80,50.0,80.0,68.0,0,4499,5369,5138827,
76,cirrhotic,patients,amnestic-type,12.0,13.0,67.0,55-75,55.0,75.0,70.0,0,4499,5369,5138827,
76,cirrhotic,patients,amnestic/non-amnestic type,14.0,14.0,70.0,60-80,60.0,80.0,72.0,0,4499,5369,5138827,
651,TS,patients,,,,,,,,,0,12233,14966,5554925,
14,healthy,healthy,,,,24.8,22-29,22.0,29.0,,0,10341,10716,3078751,
16,schizophrenia,patients,,16.0,0.0,,,,,,0,8867,10038,5407639,
16,control,healthy,,16.0,0.0,,,,,,0,8867,10038,5407639,
31,,participants,,16.0,,,18-22,18.0,22.0,,0,18645,19836,3539852,
23,healthy,healthy,,,,,,,,,0,15664,17335,3795327,
43,MCI,patients,,,,,,,,,0,8247,9137,8024683,
22,healthy,healthy,,,,,,,,,0,8247,9137,8024683,
50,healthy,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,3,20509,23813,5780425,
100,patients,patients,group A,60.0,40.0,50.0,40-60,40.0,60.0,50.0,3,20509,23813,5780425,
80,patients,patients,group B,40.0,40.0,60.0,50-70,50.0,70.0,60.0,3,20509,23813,5780425,
21,healthy,healthy,,8.0,13.0,23.05,19-34 years,19.0,34.0,,0,9722,10704,3905352,
17,,patients,,7.0,10.0,23.59,19-34 years,19.0,34.0,,0,9722,10704,3905352,
15,,patients,secondary fMRI,6.0,9.0,23.87,19-34 years,19.0,34.0,,0,9722,10704,3905352,
79,aMCI,patients,,,,,,,,,0,7581,8264,5323110,
119,HC,healthy,,,,,,,,,0,7581,8264,5323110,
142,,,,91.0,,16.4,,,,,0,7246,8010,8714998,
16,social anxiety disorder,patients,,,,,,,,,0,9159,10986,3583464,
14,major depressive disorder,patients,,,,,,,,,0,9159,10986,3583464,
17,comorbid major depressive disorder and social anxiety disorder,patients,,,,,,,,,0,9159,10986,3583464,
17,never-disordered control,healthy,,,,,,,,,0,9159,10986,3583464,
53,mTBI,patients,,25.0,28.0,58.0,20-58,20.0,58.0,39.0,0,6826,8200,7539836,
43,healthy,healthy,,19.0,24.0,59.0,20-59,20.0,59.0,41.0,0,6826,8200,7539836,
20,scenes,patients,females,,14.0,24.1,18-35,18.0,35.0,,0,6864,10222,8018769,
20,letters,patients,females,,12.0,23.7,18-35,18.0,35.0,,0,6864,10222,8018769,
13,autistic spectrum disorder (ASD),patients,high-functioning adults males,13.0,0.0,,,,,,0,11630,13696,3988374,
15,typical development,healthy,males,15.0,0.0,,,,,,0,11630,13696,3988374,
15,,,,,7.0,23.4,,,,,0,8081,8622,5809026,
37,healthy,healthy,acupuncture-nave and right-handed,14.0,16.0,28.6,19-47,19.0,47.0,,0,5369,6810,3766991,
15,,healthy,tactile stimulation,4.0,11.0,28.0,21-45,21.0,45.0,,0,5369,6810,3766991,
383,,,,,,,,,,,0,6388,7526,6728376,
21,healthy,healthy,,,,27.33,19-34 years,19.0,34.0,,0,7192,7729,4796013,
1,patient,patients,male,1.0,0.0,34.0,34,34.0,34.0,34.0,1,3966,7806,7563151,
40,typically developing,youth,,,25.0,13.9,8 and 19 years old,8.0,19.0,,0,9925,11055,6544008,
28,IA,patients,,,,,,,,,0,7083,8419,6759465,
30,HC,healthy,,,,,,,,,0,7083,8419,6759465,
20,,participants,,,,25.8,2030 years,,,,0,5241,5813,3725398,
35,psychologically healthy control group,healthy,,,35.0,,,,,,0,7004,8507,3402136,
55,current chronic PTSD,patients,,,55.0,,,,,,0,7004,8507,3402136,
18,normal or corrected-to-normal vision,participants,right-handed,,10.0,23.94,19 to 28,19.0,28.0,,0,17976,18495,5286415,
28,,,,15.0,13.0,20.64,,,,,0,27681,28510,5788979,
34,healthy,students,right-handed,19.0,15.0,20.0,18-25 years,18.0,25.0,19.0,0,11176,11873,6908964,
422,,,,,,,,,,,1,15674,18617,7943364,
364,,,,,,,,,,,1,15674,18617,7943364,
164,,CNR,,,,,,,,,1,15674,18617,7943364,
106,,CNR,,,,,,,,,1,15674,18617,7943364,
258,,CFE,,,,,,,,,1,15674,18617,7943364,
258,,CFE,,,,,,,,,1,15674,18617,7943364,
22,TD,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,0,8917,11827,4210608,
21,ASD,patients,,0.0,0.0,0.0,,0.0,0.0,0.0,0,8917,11827,4210608,
10,healthy,participants,righthanded,10.0,0.0,,,,,,0,8530,10001,6221049,
39,healthy,healthy,,39.0,0.0,19.57,18-24,18.0,24.0,19.57,0,43241,44339,7060213,
5,healthy,volunteers,,0.0,0.0,29.4,28-30,28.0,30.0,29.4,0,12759,13240,3896435,
24,healthy,healthy,,,12.0,,2341 years,,,,0,6315,6846,3022587,
29,healthy,healthy,,14.0,15.0,24.3,21-28,21.0,28.0,23.7,0,27827,28804,3430664,
16,healthy,healthy,males,16.0,0.0,22.6,19-33,19.0,33.0,22.6,0,5765,7311,4731574,
9,MS,patients,adult female ambulatory patients with clinically stable MS for6months and symptomatic NLUTD,,9.0,,,,,,0,4202,5156,8344374,
42,healthy,participants,,15.0,27.0,20.1,,0.0,0.0,0.0,0,12402,13352,5042442,
21,narcolepsy,patients,,5.0,11.0,15.0,13-20,13.0,20.0,14.0,0,10834,13856,4971065,
16,narcolepsy,healthy,controls,6.0,10.0,15.0,13-20,13.0,20.0,14.0,0,10834,13856,4971065,
474,,,,,,27.35,4,,,,0,21348,24623,6473038,
39,healthy,participants,,,,35.5,18-60,18.0,60.0,,0,7957,8490,5490680,
13,idiopathic PD,patients,,6.0,0.0,,,,,,0,11460,14877,6360608,
18,neurologically healthy,healthy,,6.0,0.0,68.06,9.52,,,,0,11460,14877,6360608,
23,,participants,,0.0,12.0,24.1,1932 years,19.0,32.0,,0,10387,11275,4422438,
10,normal or corrected-to-normal vision,participants,right-handed individuals,,1.0,23.6,20-27,20.0,27.0,,0,5364,5724,3775752,
20,migraine patients,patients,mildly painful stimuli,10.0,10.0,35.0,25-45,25.0,45.0,35.0,0,8104,10875,6734311,
15,HC,healthy,moderately painful stimuli,8.0,7.0,40.0,30-50,30.0,50.0,40.0,0,8104,10875,6734311,
7,healthy,patients,adult,2.0,5.0,312.9,SEM,0.0,0.0,0.0,0,6078,7557,7758977,
6,,patients,adult,1.0,5.0,291.9,,0.0,0.0,0.0,0,6078,7557,7758977,
41,PDD,patients,,,,,,,,,0,7199,9469,7901489,
64,PDND,patients,,,,,,,,,0,7199,9469,7901489,
55,HCs,healthy,,,,,,,,,0,7199,9469,7901489,
30,normal,participants,,,3.0,23.57,23.57 - 23.57,23.57,23.57,23.57,0,21372,21947,4464254,
50,SCZ,patients,male,30.0,20.0,35.0,25-45,25.0,45.0,30.0,1,8135,9714,8176119,
50,SCZ,patients,female,20.0,30.0,40.0,30-50,30.0,50.0,35.0,1,8135,9714,8176119,
50,HC,healthy,male,25.0,25.0,30.0,20-40,20.0,40.0,25.0,1,8135,9714,8176119,
50,HC,healthy,female,25.0,25.0,35.0,25-45,25.0,45.0,30.0,1,8135,9714,8176119,
31,healthy,healthy,,15.0,0.0,27.7,1951,0.0,0.0,0.0,0,5553,6265,7367818,
128,,adolescents,,,81.0,14.78,9.00 - 18.89 years,9.0,19.0,,0,16194,17551,8857499,
15,,,,,,26.4,22 to 29 years,22.0,29.0,,0,6773,7180,3877131,
46,healthy,healthy,,,,,,,,,0,17902,19333,7911688,
24,non-communicative,patients,,12.0,0.0,22.0,,0.0,0.0,0.0,0,18689,20184,3957420,
48,communicative,patients,,11.0,0.0,21.0,,0.0,0.0,0.0,0,18689,20184,3957420,
24,communicative,healthy,,5.0,0.0,20.5,,0.0,0.0,0.0,0,18689,20184,3957420,
17,schizophrenia,patients,,,,,,,,,0,9615,11713,7851842,
18,healthy,healthy,,,,,,,,,0,9615,11713,7851842,
29,healthy,healthy,,,14.0,26.1,,,,,0,8666,9244,7927295,
35,Clinical,patients,,,,,,,,,0,8062,10692,4536125,
37,Comparison,healthy,,,,,,,,,0,8062,10692,4536125,
22,healthy,participants,,,,,,,,,0,5763,6450,4349631,
16,healthy,participants,,,,,,,,,0,5763,6450,4349631,
11,stroke survivors,patients,chronic stage upper extremity hemiparesis,,4.0,60.8,42 to 74,42.0,74.0,,0,9787,11983,3544280,
49,TRMD,patients,Veterans,,,,,,,,0,5820,6602,8884259,
18,insomnia,patients,,,,,,,,,0,6324,7900,6291517,
16,HCs,healthy,,,,,,,,,0,6324,7900,6291517,
18,,,,9.0,9.0,26.0,,,,,0,5408,5943,7375093,
20,asymptomatic,patients,,14.0,6.0,75.09,,,,,0,12212,15484,8850244,
50,healthy,healthy,,20.0,30.0,20.5,19.0 and 24.5,19.0,24.5,20.5,0,9058,11684,7695184,
41,,,,,,,,,,,0,6662,7960,8528693,
28,,,,,,,,,,,0,9522,10385,8594961,
19,,,,,,,,,,,0,9522,10385,8594961,
23,,,,,,,,,,,0,9522,10385,8594961,
15,,,,,,,,,,,0,9522,10385,8594961,
28,,,,,,,,,,,0,36132,37222,4560823,
35,,,,,,,,,,,0,9581,10407,5447679,
18,healthy,healthy,,0.0,18.0,,,,,,0,7784,11169,3770922,
18,anorexia,patients,recovering from AN,0.0,18.0,,,,,,0,7784,11169,3770922,
17,bulimia,patients,recovering from BN,0.0,17.0,,,,,,0,7784,11169,3770922,
45,healthy,patients,Experiment 1a (behavioural study-United Kingdom),23.0,22.0,18.4,18.4 - 18.4,18.4,18.4,18.4,0,12670,14613,5396975,
30,healthy,patients,Experiment 1b (behavioural study-Argentina),15.0,15.0,28.9,28.9 - 28.9,28.9,28.9,28.9,0,12670,14613,5396975,
12,healthy,patients,Experiment 2 (fMRI study),5.0,7.0,29.0,29 - 29,29.0,29.0,29.0,0,12670,14613,5396975,
16,,students,,,,,20 to 31 years,20.0,31.0,,0,6672,7082,3148238,
50,ARF,patients,Group A,25.0,25.0,45.0,30-60,30.0,60.0,40.0,0,6036,9910,8495532,
30,Healthy,healthy,Group B,15.0,15.0,35.0,25-45,25.0,45.0,30.0,0,6036,9910,8495532,
18,high risk,patients,male,6.0,12.0,,,,,,0,7890,10055,5315540,
19,low risk,patients,male,7.0,12.0,,,,,,0,7890,10055,5315540,
24,,,,,,21.6,19-30,19.0,30.0,,0,8986,9727,5576914,
437,healthy,participants,adult,,,,,,,,1,11587,14192,4499672,
21,healthy,healthy,,10.0,11.0,21.4,,0.0,0.0,0.0,0,6168,6795,5102646,
19,PG,patients,,,,,,,,,1,9583,12624,3868704,
19,control,healthy,,,,,,,,,1,9583,12624,3868704,
14,PG,patients,ventral striatal seed,,,,,,,,1,9583,12624,3868704,
18,control,healthy,ventral striatal seed,,,,,,,,1,9583,12624,3868704,
14,aniridia,patients,,,,,,,,,0,8159,9665,4271605,
15,healthy,healthy,,,,,,,,,0,8159,9665,4271605,
20,healthy,participants,undergraduate Han Chinese subjects,9.0,,22.0,,,,,0,26007,26625,4838821,
18,neurologically healthy,students,,8.0,10.0,25.0,20-38,20.0,38.0,25.0,0,5984,6321,2792194,
47,aMCI,patients,aMCI patients,,,,,,,,0,5007,7215,3541073,
33,healthy,healthy,healthy controls,,,,,,,,0,5007,7215,3541073,
18,healthy,patients,undergraduate and graduate students,0.0,16.0,21.6,,,,,0,13717,14029,4764327,
45,PTSD,patients,North Korean refugees,,,,,,,,0,19593,21060,7035375,
40,,healthy,South Korean residents,,,,,,,,0,19593,21060,7035375,
14,MHE,patients,,11.0,3.0,56.57,56.57 - 56.57,56.57,56.57,56.57,0,6576,9305,3360699,
14,healthy,healthy,,11.0,3.0,55.0,55.00 - 55.00,55.0,55.0,55.0,0,6576,9305,3360699,
13,major depressive episode,patients,depressed,,10.0,,,,,,0,6680,9365,3813625,
14,,healthy,control,,8.0,,,,,,0,6680,9365,3813625,
30,healthy,healthy,,6.0,0.0,0.0,,0.0,0.0,0.0,0,5235,6944,5241989,
23,healthy,healthy,,8.0,0.0,25.4,18-44,18.0,44.0,,0,38154,39064,6418272,
18,healthy,healthy,,0.0,9.0,24.0,21-27 years,21.0,27.0,24.0,0,7599,8498,6707554,
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,2,15618,18179,3344852,
15,patients,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,2,15618,18179,3344852,
12,"chronic, non-bothersome tinnitus",patients,TIN,,3.0,55.0,,,,,1,11638,12958,3788711,
13,hearing loss but no tinnitus,patients,HL,,8.0,57.62,,,,,1,11638,12958,3788711,
15,normal hearing,participants,NH,,6.0,52.94,,,,,1,11638,12958,3788711,
22,healthy,healthy,,11.0,11.0,23.33,46sd,23.33,46.0,,0,17562,19091,6215330,
24,,,,,,,,,,,0,17562,19091,6215330,
10,,,,5.0,,,,,,,0,17562,19091,6215330,
14,,,,7.0,7.0,25.07,6.53sd,25.07,6.53,,0,17562,19091,6215330,
21,,,,,12.0,26.76,5.86sd,26.76,5.86,,0,17562,19091,6215330,
17,,,,10.0,7.0,23.008,,,,,0,16294,19830,4186833,
52,,,,,,,,,,,0,8666,9680,7816233,
42,,,,,,,,,,,0,8666,9680,7816233,
87,first-episode schizophrenia,patients,,,,,,,,,0,6280,7476,7275517,
82,healthy,controls,,,,,,,,,0,6280,7476,7275517,
20,healthy,participants,adults,0.0,0.0,25.6,3.9 years,0.0,0.0,0.0,0,6852,7379,6333851,
16,healthy,healthy,,13.0,3.0,24.4,24.4-24.8,24.4,24.8,24.4,0,7056,7739,6329283,
14,,,,,,,,,,,0,9831,11614,7971531,
17,,,,,,,,,,,0,9831,11614,7971531,
18,T2DM,patients,,0.0,0.0,,,,,,0,32892,35192,5579021,
18,healthy,healthy,,0.0,0.0,,,,,,0,32892,35192,5579021,
10,TIA,patients,TIA,5.0,5.0,55.0,40-70,40.0,70.0,50.0,5,8577,10737,3741391,
10,HC,healthy,HC,5.0,5.0,60.0,45-75,45.0,75.0,65.0,5,8577,10737,3741391,
22,ASD,patients,youth,,,,,,,,0,7435,9686,4253669,
24,TD,healthy,controls,,,,,,,,0,7435,9686,4253669,
20,schizophrenia,patients,,,,,,,,,1,9433,10358,4062465,
20,,non-psychotic siblings,,,,,,,,,1,9433,10358,4062465,
20,,healthy controls,,,,,,,,,1,9433,10358,4062465,
18,healthy,healthy,,9.0,9.0,24.2,2.9,24.2,24.2,24.2,0,8568,9035,2596101,
18,PTSD,patients,,0.0,0.0,0.0,,0.0,0.0,0.0,1,5533,8448,3871398,
21,without PTSD,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,1,5533,8448,3871398,
39,healthy,healthy,,,,,,,,,0,7308,8508,4237381,
20,healthy,native-French-speaking subjects,,,,25.0,5,,,,0,5806,6444,4814138,
34,,,,19.0,15.0,66.3,60-72,60.0,72.0,,0,10215,11226,8152848,
10,control,healthy,Group 1,4.0,6.0,30.0,18-42,18.0,42.0,32.0,0,24117,25103,3872307,
9,control,healthy,Group 2,8.0,1.0,36.0,30-42,30.0,42.0,38.0,0,24117,25103,3872307,
34,healthy,healthy,,12.0,12.0,2345.0,2345 years,2345.0,2345.0,2345.0,0,5998,8666,2525845,
8,HOM,patients,,6.0,3.0,51.4,SD = 8.1 years,,,,0,8417,9821,5082970,
12,HET,relatives,,5.0,10.0,40.2,SD = 14.7 years,,,,0,8417,9821,5082970,
22,healthy,controls,,10.0,12.0,47.0,SD = 12.3 years,,,,0,8417,9821,5082970,
25,healthy,healthy,self-reported heterosexual males,25.0,0.0,21.8,SD = 6.25,0.0,0.0,0.0,0,33867,37860,6070629,
87,aMCI,patients,single domain aMCI subtype,,,,,,,,0,6578,8065,5073133,
87,aMCI,patients,multiple domain aMCI subtype,,,,,,,,0,6578,8065,5073133,
15,healthy,healthy,,7.0,8.0,25.5,20-35,20.0,35.0,,0,12376,13803,7473971,
15,ASD,patients,youth,13.0,,,12-17,12.0,17.0,,0,9971,13165,6987881,
15,typically developing,healthy,youth,11.0,,,12-17,12.0,17.0,,0,9971,13165,6987881,
1,ALBP,patients,ALBP subject,1.0,0.0,0.0,,0.0,0.0,0.0,2,6885,9703,4487721,
14,healthy,healthy,,6.0,8.0,0.0,,0.0,0.0,0.0,0,6253,7224,6177124,
11,,participants,,4.0,7.0,25.0,22-28,22.0,28.0,25.0,0,9891,10456,3876977,
14,ALS,patients,fMRI,10.0,4.0,55.0,40-70,40.0,70.0,57.0,0,5828,8391,4141983,
26,ALS,patients,VBM,18.0,8.0,60.0,45-75,45.0,75.0,62.0,0,5828,8391,4141983,
42,,healthy,,28.0,14.0,58.0,40-70,40.0,70.0,60.0,0,5828,8391,4141983,
17,PD patients,patients,,7.0,10.0,59.11,13.00,57.8,60.0,16.68,0,6186,8364,4834768,
20,healthy control subjects,healthy,,,,,,,,,0,6186,8364,4834768,
125,,,,40.0,85.0,,18-29 years,18.0,29.0,18.0,1,13580,16113,3002933,
21,,deep listeners,,7.0,14.0,,18-21 years,18.0,21.0,18.0,1,13580,16113,3002933,
10,,experienced participants,,,,9.21,,,,,1,13580,16113,3002933,
11,,inexperienced participants,,,,0.71,,,,,1,13580,16113,3002933,
7,,experienced participants,,,,9.21,,,,,1,13580,16113,3002933,
7,,inexperienced participants,,,,0.71,,,,,1,13580,16113,3002933,
7,,experienced participants,,,,9.21,,,,,1,13580,16113,3002933,
7,,inexperienced participants,,,,0.71,,,,,1,13580,16113,3002933,
30,healthy,healthy,,,,,,,,,0,6729,7284,6943404,
7,patients of interest,patients,,,,,,,,,0,11207,15170,8517928,
20,patient controls,patients,,,,,,,,,0,11207,15170,8517928,
14,neurologically intact controls,patients,,,,,,,,,0,11207,15170,8517928,
25,healthy,patients,adults,10.0,,26.0,21-35,21.0,35.0,,0,9214,10391,4316608,
34,AD patients,patients,,,,,,,,,0,7490,10238,5432635,
41,healthy controls,healthy,,,,,,,,,0,7490,10238,5432635,
20,healthy,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,0,12233,16884,3777673,
30,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,0,12233,16884,3777673,
18,healthy,healthy,young,,,22.5,18-33,18.0,33.0,,0,11867,12860,2994755,
26,chronic liver cirrhosis caused by HBV infection,patients,OHE,23.0,0.0,45.85,32~67 years,32.0,67.0,,0,5888,8127,4458689,
22,,healthy,,19.0,0.0,46.3,28~63 years,28.0,63.0,,0,5888,8127,4458689,
46,,participants,,,,43.26,,,,,0,7777,9270,6258154,
21,,younger,,,,,,,,,0,9498,11651,5538346,
20,,older,,,,,,,,,0,9498,11651,5538346,
25,OBP,patients,OBP,,,14.1,2.4 years,,,,1,9712,11096,6907842,
22,HCO,healthy,HCO,,,13.7,1.8 years,,,,1,9712,11096,6907842,
54,healthy,healthy,,21.0,33.0,29.1,,0.0,0.0,0.0,1,26003,28235,5556089,
30,,,,15.0,15.0,29.6,,0.0,0.0,0.0,1,26003,28235,5556089,
9,,,,9.0,8.0,28.4,,0.0,0.0,0.0,1,26003,28235,5556089,
19,healthy,healthy,,,10.0,,2028,,,,0,6445,6866,3837007,
24,healthy,healthy,,19.0,5.0,26.7,,0.0,0.0,0.0,0,9991,10528,3418609,
15,healthy,healthy,,8.0,7.0,22.21,,0.0,0.0,0.0,0,13097,13950,6195265,
20,healthy,healthy,,8.0,10.0,27.0,18-41,18.0,41.0,27.0,0,9737,10579,4692511,
19,,,,,16.0,22.0,,,,,0,9040,9582,3557415,
69,BD,patients,BD patients,,,,,,,,0,5491,7577,6371424,
133,healthy,healthy,healthy controls,,,,,,,,0,5491,7577,6371424,
17,DYS,patients,,10.0,7.0,9.5,6-12,6.0,12.0,9.0,0,43069,44825,6176073,
58,TR,patients,,30.0,28.0,10.0,7-14,7.0,14.0,10.0,0,43069,44825,6176073,
210,,,,,,,,,,,1,47538,48596,2671306,
40,,,,,,24.2,20-34,20.0,34.0,,0,7521,8582,7786205,
31,lead-exposures,patients,female,,,,,,,,0,3970,5132,4139362,
34,healthy controls,healthy,female,,,,,,,,0,3970,5132,4139362,
51,suspected TIA,patients,,,,,,,,,1,6058,8060,6371034,
41,,healthy,,,,,,,,,1,6058,8060,6371034,
20,healthy,patients,group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,0,1858,4840,4383593,
15,patients,patients,group B,8.0,7.0,45.0,40-50,40.0,50.0,45.0,0,1858,4840,4383593,
15,major depressive disorder,patients,adolescents,10.0,5.0,,1-48 months,,,12.0,0,4891,8074,4194003,
16,,control,adolescents,10.0,6.0,,,,,,0,4891,8074,4194003,
25,normal or corrected-to-normal vision,volunteers,right-handed female,0.0,25.0,21.04,1.59 (SD) years,,,,0,6805,7868,4975394,
24,postnatally depressed,patients,females,,24.0,22.0,,,,,1,10143,11378,4263234,
30,postnatally depressed,patients,males,30.0,,22.0,,,,,1,10143,11378,4263234,
42,non depressed,healthy,,,,,,,,,1,10143,11378,4263234,
15,NSSI,patients,current engagement in NSSI by means of skin-cutting,,,,,,,,0,9281,11110,7143895,
15,healthy,healthy,,,,,,,,,0,9281,11110,7143895,
19,AD,patients,AD,7.0,12.0,72.7,6.5,72.7,72.7,72.7,0,10337,13684,5826397,
19,,healthy,age-matched controls,,,74.7,6.9,74.7,74.7,74.7,0,10337,13684,5826397,
490,healthy,patients,,60.0,40.0,30.8,21-56.7,21.0,56.7,,1,17707,21289,3903437,
307,healthy,patients,phonemic verbal fluency,,,,,,,,1,17707,21289,3903437,
292,healthy,patients,semantic verbal fluency,,,,,,,,1,17707,21289,3903437,
12,UCP,patients,UCP,7.0,5.0,10.3,6.2-16.3,6.2,16.3,,0,6543,7304,6083552,
12,healthy,healthy,right-handed children and adolescents,6.0,6.0,10.6,7.0-15.3,7.0,15.3,,0,6543,7304,6083552,
15,exclusively heterosexual,healthy,exclusively heterosexual,15.0,0.0,25.53,,,,,0,5447,7107,6423124,
17,non-exclusively heterosexual,patients,non-exclusively heterosexual,17.0,0.0,31.88,,,,,0,5447,7107,6423124,
156,,,,,,,,,,,0,7576,10209,6974891,
104,,,,,,,,,,,0,7576,10209,6974891,
64,,,,,,,,,,,0,7576,10209,6974891,
42,,,,,,,,,,,0,7576,10209,6974891,
41,,,,,,,,,,,0,7576,10209,6974891,
39,,,,,,,,,,,0,7576,10209,6974891,
40,,,,,,,,,,,0,7576,10209,6974891,
38,,,,,,,,,,,0,7576,10209,6974891,
28,healthy,healthy,,,,,,,,,0,11870,13294,3744823,
28,schizophrenic,patients,,,,,,,,,0,11870,13294,3744823,
12,healthy,healthy,,8.0,4.0,28.33,24-34.8,24.0,34.8,,0,4930,5798,3320628,
35,SCD,patients,,,,,,,,,1,5511,6530,7090024,
32,healthy,control,,,,,,,,,1,5511,6530,7090024,
38,MCI,patients,,23.0,15.0,72.99,7.79,23.0,15.0,,0,6714,8125,6018085,
32,HC,healthy,,13.0,19.0,76.25,6.51,13.0,19.0,,0,6714,8125,6018085,
33,heavy cannabis users,patients,,0.0,0.0,0.0,,0.0,0.0,0.0,0,9719,11702,3434213,
36,controls,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,0,9719,11702,3434213,
15,,,,,,,,,,,0,6391,7048,3886996,
816,smokers,participants,,,317.0,,,,,,0,11227,12056,7078287,
108,smokers,participants,,,32.0,,,,,,0,11227,12056,7078287,
107,healthy controls,participants,,,37.0,,,,,,0,11227,12056,7078287,
275,smokers,participants,,,114.0,,,,,,0,11227,12056,7078287,
271,healthy controls,participants,,,102.0,,,,,,0,11227,12056,7078287,
20,healthy,undergraduates/postgraduates,right-handed,9.0,11.0,20.45,2.76 years,,,,0,5598,6044,4333775,
18,,adolescents,,,,,,,,,0,10298,11533,3609767,
18,,young adults,,,,,,,,,0,10298,11533,3609767,
42,sON,patients,,7.0,35.0,36.0,1558 years,15.0,58.0,,0,5506,7800,5919956,
35,rON,patients,,11.0,24.0,34.4,1658 years,16.0,58.0,,0,5506,7800,5919956,
50,HCs,healthy,,16.0,34.0,33.7,1955 years,19.0,55.0,,0,5506,7800,5919956,
15,,,,9.0,6.0,24.6,,,,,0,7784,11639,8079712,
13,idiopathic Parkinson's disease,patients,early stage,,,,,,,,0,6862,8304,4378329,
12,healthy,volunteers,age-matched,,,,,,,,0,6862,8304,4378329,
