count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid,final
25,healthy,patients,native-English speakers,9.0,16.0,25.48,20-42 years,20.0,42.0,,,11641,12316,4816784,
71,mTBI,patients,mTBI + PTH,,,,,,,,1.0,13504,14540,7389638,
27,mTBI,patients,mTBI - PTH,,,,,,,,1.0,13504,14540,7389638,
43,,healthy,,,,,,,,,1.0,13504,14540,7389638,
25,,healthy,,16.0,9.0,23.8,7.22,16.0,35.0,,,9433,11440,5767270,
30,,healthy,,13.0,17.0,2535.0,,,,,,9666,10347,4561342,
35,,healthy,,15.0,20.0,23.69,20-35,20.0,35.0,23.69,,9491,12391,6372948,
25,,healthy,,8.0,17.0,20.0,18-24,18.0,24.0,20.0,,7887,8456,3946624,
54,PTSD symptom,patients,,,,,,,,,,11679,14898,8075091,
29,,healthy,TC,,,,,,,,,11679,14898,8075091,
24,FD-PDS patients with comorbid MDD,patients,FD-PDS-MDD,0.0,24.0,42.44,,,,,1.0,18065,18709,7518235,
24,FD-PDS patients without MDD,patients,FD-PDS,0.0,24.0,42.44,,,,,1.0,18065,18709,7518235,
24,,healthy,,0.0,24.0,42.44,,,,,1.0,18065,18709,7518235,
26,BV,patients,,,,,,,,,,14024,17418,7267973,
26,healthy,control,,,,,,,,,,14024,17418,7267973,
25,,healthy,,25.0,0.0,41.0,30-53,30.0,53.0,45.0,,10494,13409,7018765,
27,,healthy,,27.0,0.0,15.0,14-16,14.0,16.0,15.0,,10494,13409,7018765,
5,TS,participants,,3.0,2.0,27.0,,,,,,6603,7746,5857897,
18,,healthy,,6.0,12.0,23.17,19-30,19.0,30.0,,,8545,8881,4686003,
27,,healthy,,,,28.9,18-42,18.0,42.0,,,10697,10945,2999982,
20,LTLE patients,patients,LTLE patients,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,14291,15523,3807502,
15,RTLE patients,patients,RTLE patients,8.0,7.0,40.0,30-50,30.0,50.0,42.0,2.0,14291,15523,3807502,
25,,healthy,controls,12.0,13.0,28.0,20-35,20.0,35.0,26.0,2.0,14291,15523,3807502,
52,MDD,patients,GI,,,,,,,,1.0,7928,10803,8187583,
17,MDD,patients,non-GI,,,,,,,,1.0,7928,10803,8187583,
28,,healthy,,,,,,,,,1.0,7928,10803,8187583,
50,healthy,TG,video game training group,,,,,,,,,8727,9784,4318496,
50,healthy,CG,control group,,,,,,,,,8727,9784,4318496,
63,"MG, LGG, or HGG",patients,,,,,,,,,,6476,7625,7509800,
19,,healthy,,,,,,,,,,10929,11839,4441475,
32,NPSLE,patients,,,,,,,,,1.0,7574,9339,8094334,
18,healthy,volunteers,,3.0,15.0,42.9,SD 15.1 years,,,,1.0,7574,9339,8094334,
30,ASD,patients,,23.0,7.0,,,,,,,7654,11625,7927289,
33,,healthy,,22.0,11.0,,,,,,,7654,11625,7927289,
23,DCD,patients,,13.0,10.0,,,,,,,7654,11625,7927289,
20,unilateral PI,patients,,10.0,10.0,60.0,40-80,40.0,80.0,60.0,1.0,7691,9371,7710811,
20,,healthy,,10.0,10.0,60.0,40-80,40.0,80.0,60.0,1.0,7691,9371,7710811,
33,idiopathic tinnitus,patients,,,,,,,,,2.0,9875,11080,8635858,
26,,healthy,control,,,,,,,,2.0,9875,11080,8635858,
30,healthy,participants,righthanded,7.0,23.0,24.3,18-31,18.0,31.0,23.5,,13699,15282,7267914,
26,healthy,participants,,7.0,23.0,26.3,20-35,20.0,35.0,25.7,,13699,15282,7267914,
25,patients,treatment-seeking young adults,,,,21.8,1827,18.0,27.0,,,18539,19694,6369363,
27,IGE-GTCS,patients,,19.0,8.0,24.93,5.95,17.13,6.11,7.76,,8323,9921,5013133,
29,,healthy,,17.0,12.0,26.93,7.54,,,,,8323,9921,5013133,
65,,healthy,,,,,,,,,,7600,9842,7267906,
36,schizophrenic or schizophreniform patients without AHs,patients,AH,,,,,,,,,7600,9842,7267906,
29,schizophrenic or schizophreniform patients with AHs,patients,AH+,,,,,,,,,7600,9842,7267906,
187,,healthy,,,,,,,,,,13392,16956,7141258,
12,,healthy,,,,26.0,23-39,23.0,39.0,,,8558,9073,3422286,
14,,healthy,,,,23.0,24-30,24.0,30.0,,,8558,9073,3422286,
14,mild cognitive impairment,patients,PD-MCI,8.0,6.0,65.0,60-70,60.0,70.0,65.0,,7246,11082,5080293,
18,cognition unimpaired,patients,PD-CU,10.0,8.0,68.0,65-75,65.0,75.0,68.0,,7246,11082,5080293,
22,,healthy,,,,,,,,,,7246,11082,5080293,
21,BD,patients,adolescents,15.0,6.0,16.5,13-19,13.0,19.0,16.0,1.0,8734,11766,4832096,
26,,healthy,adolescents,12.0,14.0,16.0,13-19,13.0,19.0,16.0,1.0,8734,11766,4832096,
11,,healthy,,4.0,7.0,13.5,11-16,11.0,16.0,13.5,,9007,9984,3837187,
13,BPD,patients,female,0.0,13.0,,,,,,,12415,15174,4969290,
21,,healthy,female,0.0,21.0,,,,,,,12415,15174,4969290,
47,drug-resistant epilepsy,patients,adult,,,33.72,18-61,18.0,61.0,,,7503,7715,6154460,
30,episodic migraine without aura,patients,,,,,,,,,,5523,7210,7759401,
11,,healthy,,7.0,4.0,35.6,13.5 years,,,,,8170,10410,3978331,
15,acute eye pain,patients,EP group,10.0,5.0,,,,,,,5532,6798,8369943,
15,,healthy,HC group,10.0,5.0,,,,,,,5532,6798,8369943,
18,TA,patients,,8.0,10.0,,,,,,,5345,6942,7785343,
18,,healthy,,8.0,10.0,,,,,,,5345,6942,7785343,
18,patients,patients,,18.0,0.0,43.33,,43.33,43.33,43.33,,5800,7473,4019529,
20,,healthy,,20.0,0.0,40.63,,40.63,40.63,40.63,,5800,7473,4019529,
78,mTBI,patients,,,,,,,,,1.0,14037,17827,7275020,
37,,healthy,,,,,,,,,1.0,14037,17827,7275020,
20,,healthy,,,,,,,,,,5024,5872,2889713,
17,schizophrenia,patients,,,,,,,,,,7641,9954,5094726,
15,healthy,controls,,,,,,,,,,7641,9954,5094726,
51,non-treatment-seeking cocaine-dependent individuals,patients,,26.0,25.0,38.0,,,,,,4104,5981,5818658,
15,healthy,volunteers,,10.0,5.0,28.26,SD: 7.35,,,,,9748,11692,3914938,
20,"Anorexia Nervosa, restricting subtype",patients,female,0.0,20.0,28.4,9.3,28.4,28.4,28.4,,9010,10608,4510264,
20,,healthy,,0.0,20.0,28.15,8.62,28.15,28.15,28.15,,9010,10608,4510264,
28,healthy,patients,group1,10.0,18.0,30.0,20-40,20.0,40.0,25.0,,6734,8554,5996092,
15,,healthy,group2,8.0,7.0,35.0,30-40,30.0,40.0,35.0,,6734,8554,5996092,
4,DP,patients,,2.0,2.0,48.75,43-54,43.0,54.0,48.0,,10548,11823,2527524,
4,,healthy,,2.0,2.0,48.75,43-54,43.0,54.0,48.0,,10548,11823,2527524,
13,,healthy,young obese Hispanic females,0.0,13.0,23.2,,,,,,4507,5308,3659193,
23,,healthy,,11.0,12.0,24.2,18 and 31,18.0,31.0,,,11102,11949,4436102,
37,,healthy,,23.0,14.0,20.81,18-25 years,18.0,25.0,,,5806,6674,4692314,
15,,healthy,,9.0,6.0,24.4,,,,,,6654,7176,2582437,
14,,healthy,,7.0,7.0,,,,,,2.0,6456,9908,3428803,
19,obesity,patients,with obesity,,,,,,,,,9314,13145,6290732,
23,,healthy,without obesity,,,,,,,,,9314,13145,6290732,
595,,healthy,,,,,,,,,,7046,10033,8615904,
25,,healthy,right-handed males,25.0,0.0,22.0,22-22,22.0,22.0,22.0,1.0,10951,12291,3546317,
16,T1D,patients,,8.0,8.0,25.0,18-35,18.0,35.0,26.0,,9329,11169,5459425,
16,,healthy,,8.0,8.0,25.0,18-35,18.0,35.0,26.0,,9329,11169,5459425,
16,,healthy,,5.0,11.0,67.5,56-77,56.0,77.0,67.0,,8715,10059,8226532,
15,Alzheimer's disease,patients,,4.0,11.0,80.5,72-87,72.0,87.0,80.0,,8715,10059,8226532,
2,T2DM patients,patients,subgroup 1,10.0,8.0,45.0,30-60,30.0,60.0,42.0,,8165,10316,5281680,
1,,healthy,control,5.0,7.0,50.0,40-60,40.0,60.0,52.0,,8165,10316,5281680,
23,PMS,patients,,,,,,,,,1.0,5457,7866,8106846,
12,narcolepsy type 1,patients,,12.0,0.0,,,,,,,5837,8027,7408461,
12,,healthy,,12.0,0.0,,,,,,,5837,8027,7408461,
18,,healthy,Japanese,14.0,4.0,23.3,4.0 years,23.3,27.3,23.3,,9733,10573,4481146,
20,,healthy,speakers,9.0,6.0,43.53,23 to 67,23.0,67.0,,,19968,22546,3968764,
5,agrammatic aphasic,aphasic,speakers,4.0,1.0,39.2,21 to 48,21.0,48.0,,,19968,22546,3968764,
10,healthy,subjects,,6.0,4.0,,2435,,,,,12205,12481,3063163,
17,FHR,patients,,,,,,,,,1.0,7900,10013,7900488,
20,healthy,control,,,,,,,,,1.0,7900,10013,7900488,
17,low-anxiety,patients,low-anxiety,0.0,17.0,26.53,2080,26.53,26.53,26.53,2.0,13159,14044,4543815,
17,high-anxiety,patients,high-anxiety,0.0,17.0,26.12,2080,26.12,26.12,26.12,2.0,13159,14044,4543815,
60,,healthy,,,,,,,,,1.0,32950,34308,6505675,
13,,healthy,NFL,,,,,,,,1.0,32950,34308,6505675,
54,,healthy,,,,,,,,,,6477,6896,7124138,
7,PWA,patients,Persons with aphasia,5.0,2.0,60.0,47-75,47.0,75.0,,,9474,13046,5329062,
11,,healthy,Neurologically healthy adults,6.0,5.0,62.0,47-74,47.0,74.0,,,9474,13046,5329062,
16,ADHD,patients,one time per week group,8.0,8.0,,,,,,,5844,6788,5643204,
7,ADHD,patients,,,,,,,,,,5844,6788,5643204,
16,,healthy,,,,,,,,,,7618,8375,3140479,
25,,healthy,,16.0,9.0,23.8,18-35,18.0,35.0,23.5,,38283,39584,4854410,
48,ASD,patients,,39.0,9.0,13.85,9.2-18.6,9.2,18.6,,,7397,10798,5359252,
65,,healthy,,49.0,16.0,15.03,8.2-28.8,8.2,28.8,,,7397,10798,5359252,
45,,healthy,,25.0,20.0,63.78,5383,50.0,83.0,63.0,,11288,13594,6558200,
23,healthy,participants,,15.0,8.0,409.5,,,,,,6865,7492,4511287,
42,bronchial asthma without acute attacks,patients,,7.0,10.0,50.76,,,,,,5950,6820,5394595,
60,,healthy,,,,,,,,,,5950,6820,5394595,
20,healthy,mothers,right-handed,0.0,20.0,,,,,,,8173,9247,3942310,
20,healthy,infants,4- to 10-month-old,,,,,,,,,8173,9247,3942310,
18,normal or corrected-to-normal vision,participants,"right-handed, native Hebrew speakers",6.0,12.0,26.1,4.2 years,,,,,5834,6444,2859810,
44,hypersexual behaviour,patients,,44.0,0.0,,,,,,,7377,10526,7327301,
37,,healthy,,37.0,0.0,,,,,,,7377,10526,7327301,
25,heroin dependence,active crystalline-heroin smokers,male,25.0,0.0,35.0,25-45,25.0,45.0,35.0,,7040,8537,4668874,
22,CADASIL,patients,,13.0,9.0,,,,,,,9042,10299,6849263,
44,,healthy,,26.0,18.0,,,,,,,9042,10299,6849263,
15,,healthy,,,,,,,,,1.0,7049,10006,7890238,
12,,healthy,,,,,,,,,,21772,23092,1824707,
17,,healthy,,17.0,0.0,27.35,22-36,22.0,36.0,27.35,,11684,12473,3705201,
30,left-sided HFS,patients,,,,,,,,,,4604,6251,4300211,
33,healthy,controls,,,,,,,,,,4604,6251,4300211,
20,,healthy,,11.0,9.0,26.0,2-36,2.0,36.0,,,7863,8337,3261378,
24,,healthy,,,,26.91,19-33,19.0,33.0,,,12263,12998,5480016,
50,mTBI,patients,mTBI group,30.0,20.0,35.0,20-50,20.0,50.0,30.0,4.0,12925,14094,8165539,
50,,healthy,healthy control group,25.0,25.0,40.0,25-60,25.0,60.0,45.0,4.0,12925,14094,8165539,
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,8660,12618,3309293,
30,patients,patients,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,2.0,8660,12618,3309293,
38,BD,patients,right-handed,,,,16-45,16.0,45.0,,,7090,8993,8203345,
40,,healthy,right-handed,,,,,,,,,7090,8993,8203345,
12,episodic CH,patients,right-handed male,12.0,0.0,1950.0,1950 years,1950.0,1950.0,1950.0,,5880,6999,3584052,
12,,healthy,right-handed male,12.0,0.0,1951.0,1951 years,1951.0,1951.0,1951.0,,5880,6999,3584052,
25,,healthy,,8.0,17.0,36.11,,,,,,10609,11974,8356988,
30,,healthy,,,,,,,,,,3920,4446,3875519,
36,,healthy,,18.0,12.0,20.3,,,,,,8159,8971,8669134,
70,BD,patients,,,,,,,,,,7076,8109,6908505,
12,,healthy,,0.0,12.0,,,,,,,14448,16880,4753321,
10,MCI,patients,,0.0,10.0,,,,,,,14448,16880,4753321,
18,,healthy,,3.0,15.0,27.1,2034years,,,,,7902,8489,3725474,
23,,healthy,,,,21.8,,,,,,7948,8599,6181801,
5,bipolar disorder,patients,adolescents,3.0,2.0,16.0,7-18,7.0,18.0,16.0,,8667,9907,4217331,
10,,healthy,adolescents,5.0,5.0,15.0,7-18,7.0,18.0,15.0,,8667,9907,4217331,
15,,healthy,,3.0,12.0,38.12,22-55,22.0,55.0,,,4216,6133,7977301,
15,ADHD+,patients,,3.0,12.0,38.8,21-58,21.0,58.0,,,4216,6133,7977301,
15,ADHD,patients,,8.0,7.0,43.8,29-56,29.0,56.0,,,4216,6133,7977301,
25,healthy,patients,military,15.0,10.0,30.0,20-40,20.0,40.0,25.0,,24886,25547,4477106,
25,patients,patients,civilian,10.0,15.0,35.0,25-45,25.0,45.0,30.0,,24886,25547,4477106,
19,aMCI probably caused by Alzheimer's disease or mAD,patients,,4.0,7.0,,between 65 and 81 years,,,,1.0,6036,9501,7838677,
6,mAD,patients,,4.0,2.0,,,,,,1.0,6036,9501,7838677,
35,,healthy,adults,14.0,14.0,,between 55 and 81 years,,,,1.0,6036,9501,7838677,
28,DE,patients,,10.0,18.0,,,,,,,5790,7838,8217547,
28,,healthy,,10.0,18.0,,,,,,,5790,7838,8217547,
29,oxytocin administration,patients,oxytocin administration,15.0,14.0,32.0,20-45,20.0,45.0,30.0,,8662,10536,7082015,
28,oxytocin conditioned,patients,oxytocin conditioned,13.0,15.0,35.0,25-50,25.0,50.0,33.0,,8662,10536,7082015,
29,placebo,patients,placebo,14.0,15.0,30.0,22-40,22.0,40.0,28.0,,8662,10536,7082015,
24,idiopathic PD,patients,,,,,44-75,44.0,75.0,,,6011,7371,5226806,
24,,healthy,volunteers,,,,43-71,43.0,71.0,,,6011,7371,5226806,
12,,healthy,,6.0,6.0,23.0,21-31,21.0,31.0,,,13320,14004,3063350,
40,,healthy,,20.0,20.0,,,,,,,7184,8701,6520683,
30,,healthy,young male,30.0,0.0,,20-30 years,20.0,30.0,,,6850,8779,7952868,
298,,healthy,,122.0,176.0,23.32,20-25,20.0,25.0,,,8893,9833,5166998,
21,,healthy,,8.0,13.0,24.29,18 to 32,18.0,32.0,,,10476,11182,3569458,
33,,healthy,,18.0,15.0,22.3,19-35,19.0,35.0,,,5453,6172,3967534,
45,,healthy,,22.0,23.0,25.0,20-41,20.0,41.0,,,7095,7834,3058137,
19,Major Depressive Disorder,patients,MDD-ever,10.0,9.0,12.27,,,,,,15379,17418,4834229,
27,,healthy,,13.0,14.0,11.33,,,,,,15379,17418,4834229,
21,,healthy,,15.0,6.0,24.1,5.1 years,,,,,6946,7763,5012579,
16,,healthy,,9.0,7.0,21.0,19-26 years,19.0,26.0,21.0,,6256,7014,4607368,
108,,healthy,,56.0,52.0,21.27,18 to 25,18.0,25.0,21.71,,7979,9072,7502830,
19,ASD,patients,,4.0,15.0,35.5,13.7,35.5,35.5,35.5,,8011,9591,4021128,
19,healthy,control,,9.0,10.0,29.6,12.0,29.6,29.6,29.6,,8011,9591,4021128,
36,VLBW,patients,young adults born preterm,,,,,,,,,6653,8747,6625518,
36,,healthy,normal birth-weight,,,,,,,,,6653,8747,6625518,
32,VLBW,patients,VBLW adults,20.0,12.0,22.51,,,,,,6653,8747,6625518,
32,,healthy,term-born healthy controls,18.0,14.0,22.7,,,,,,6653,8747,6625518,
20,,healthy,graduate students,7.0,13.0,20.9,1.3,20.0,21.0,20.9,,6346,7176,3960161,
25,healthy,athletes,male,25.0,0.0,30.0,20-40,20.0,40.0,30.0,,5692,8730,6688445,
15,AN,patients,female,0.0,15.0,,14-18,,,,,3321,4362,7946662,
15,,healthy,female,0.0,15.0,,,,,,,3321,4362,7946662,
42,,healthy,,0.0,42.0,34.52,34.52.0,34.52,34.52,34.52,1.0,9483,10830,8113515,
23,,healthy,,10.0,13.0,26.71,26.71.0,26.71,26.71,26.71,1.0,9483,10830,8113515,
30,,healthy,adolescents and young adults,13.0,17.0,19.7,14 - 22,14.0,22.0,,,8038,9919,4172871,
184,,healthy,adults,50.0,120.0,27.06,18-55,18.0,55.0,27.06,,6869,8106,7031677,
32,healthy,students,all,15.0,17.0,19.23,,,,,,7603,8186,6546813,
20,,healthy,,,,21.95,18-35,18.0,35.0,,,9482,10858,4810172,
64,,healthy,,34.0,30.0,25.0,19-38 years,19.0,38.0,25.0,,9546,11761,5339306,
33,TLE,patients,,14.0,19.0,36.0,15-56,15.0,56.0,,1.0,7033,8049,8718871,
8,,healthy,righthanded male,8.0,0.0,53.1,53.1-53.1,53.1,53.1,53.1,,9109,9967,5006878,
104,,healthy,,52.0,52.0,29.3,,,,,,8503,9156,6752853,
55,,healthy,,,,,,,,,,58677,59765,5973829,
25,AA risk homozygotes,patients,,11.0,14.0,23.4,,,,,1.0,18696,19277,4672713,
25,CC nonrisk homozygotes,patients,,12.0,13.0,24.6,,,,,1.0,18696,19277,4672713,
45,healthy,patients,ESRD,,,,,,,,1.0,9053,11450,7674924,
45,,healthy,HCs,,,,,,,,1.0,9053,11450,7674924,
12,absent vestibular function,patients,,6.0,6.0,51.0,29-67 years,29.0,67.0,,,7820,9206,4107374,
15,,healthy,,12.0,3.0,46.0,25-72 years,25.0,72.0,,,7820,9206,4107374,
41,,healthy,,,,,,,,,,9377,12204,5269715,
17,,healthy,,,,,,,,,,9377,12204,5269715,
16,,healthy,,,,,,,,,,9377,12204,5269715,
40,,healthy,female,0.0,40.0,,18-28 years,18.0,28.0,,,8735,10176,8777223,
100,,healthy,unrelated subjects,,,,,,,,3.0,7723,9845,7468386,
26,GAD,patients,adolescent,,,,,,,,,6041,7867,4335563,
20,,healthy,adolescent,,,,,,,,,6041,7867,4335563,
24,aphantasia,patients,,,,,,,,,1.0,10773,12776,8186241,
25,hyperphantasia,patients,,,,,,,,,1.0,10773,12776,8186241,
20,,healthy,,,,,,,,,1.0,10773,12776,8186241,
36,GAD,patients,,,,16.9,0.6,,,,,4745,6978,6337053,
28,,healthy,,,,16.5,0.9,,,,,4745,6978,6337053,
36,,healthy,,,,,2251 years,,,,,6291,7884,3586479,
6,callosotomy patients,patients,,,,,2251 years,,,,,6291,7884,3586479,
14,MDD and SI,adolescents,,,,,,,,,1.0,5760,7609,8632519,
60,IGE,patients,,,,,,,,,,6856,8702,6182059,
28,GTCS only,patients,,,,,,,,,,6856,8702,6182059,
32,JME only,patients,,,,,,,,,,6856,8702,6182059,
60,,healthy,,,,,,,,,,6856,8702,6182059,
8,normal or corrected-to-normal vision,participants,,,,,25-35,25.0,35.0,,,15052,15384,3918649,
20,healthy,patients,adults,10.0,10.0,35.0,25-45,25.0,45.0,35.0,1.0,16486,19686,8134957,
15,patients,patients,children,8.0,7.0,10.0,8-12,8.0,12.0,10.0,1.0,16486,19686,8134957,
70,,healthy,,41.0,29.0,,2150 years,,,,,30977,33120,7260173,
54,,healthy,TSD,28.0,26.0,33.5,2150 years,,,,,30977,33120,7260173,
16,,healthy,,7.0,9.0,34.5,2150 years,,,,,30977,33120,7260173,
66,,healthy,,,,,,,,,,19954,20617,8861823,
10,,healthy,,5.0,5.0,60.6,9.1 years,,,,,6783,7697,4333285,
16,,healthy,,0.0,16.0,26.9,18-45,18.0,45.0,,,7796,9033,3381866,
344,,healthy,,,,,,,,,,8665,10015,3818244,
14,,healthy,,,,29.4,,,,,,13266,16605,4481508,
34,abstinent ADP,patients,,34.0,0.0,,,,,,,10741,12545,5413198,
26,,healthy,,26.0,0.0,,,,,,,10741,12545,5413198,
134,,healthy,adults,,,,,,,,,6637,7720,4150124,
17,,healthy,,,,20.9,,,,,,6265,7255,4967793,
42,,healthy,,21.0,21.0,21.8,18-35 years,18.0,35.0,,,6177,6790,4422669,
50,,healthy,total,,,,,,,,,25080,25818,4186480,
10,,healthy,single,,,,,,,,,25080,25818,4186480,
21,,healthy,,10.0,11.0,25.7,20-35,20.0,35.0,25.7,,6627,7135,3106359,
26,ASD,patients,youth,,,,,,,,1.0,9309,10707,7194032,
28,,healthy,youth,,,,,,,,1.0,9309,10707,7194032,
17,,healthy,,10.0,7.0,,,,,,,5802,8722,4557829,
6,,healthy,,,,,,,,,,5802,8722,4557829,
11,,healthy,,,,,,,,,,5802,8722,4557829,
28,,healthy,,,,,,,,,,5802,8722,4557829,
30,,healthy,,,,,,,,,,5802,8722,4557829,
40,,healthy,,,,,,,,,,7726,8239,7728610,
53,cognitive impairment,patients,,,,,,,,,,9878,13303,8851037,
15,cannabis users,patients,,15.0,0.0,26.33,23 to 31 years,23.0,31.0,,,6911,8219,4370729,
15,,healthy,,15.0,0.0,27.13,19 to 33 years,19.0,33.0,,,6911,8219,4370729,
20,Tourette syndrome,patients,,,,,,,,,,6179,7775,3877773,
17,healthy,control children,,,,,,,,,,6179,7775,3877773,
18,,healthy,,8.0,10.0,25.0,19-35,19.0,35.0,,,11912,12536,3590451,
24,,healthy,,9.0,15.0,22.38,19-34,19.0,34.0,,,10110,11628,6668391,
49,,healthy,,24.0,25.0,23.35,19-36,19.0,36.0,,,10110,11628,6668391,
30,SLE patients,patients,female,0.0,30.0,35.42,35.42-35.42,35.42,35.42,35.42,,7290,9581,3771919,
25,,healthy,,0.0,25.0,33.0,33.00-33.00,33.0,33.0,33.0,,7290,9581,3771919,
38,idiopathic PD,patients,,,,,,,,,,5907,8305,8589810,
43,healthy,controls,,,,,,,,,,5907,8305,8589810,
15,healthy,subjects,right-handed,6.0,9.0,25.6,2.8,,,,,8016,9723,3016621,
37,normal or corrected-to-normal vision,participants,,,,,,,,,,7167,8573,8577044,
5,,healthy,,,,,,,,,,4761,6839,6335318,
23,,healthy,,9.0,11.0,27.2,21-36,21.0,36.0,27.0,,5476,7877,5719969,
33,,healthy,,,,23.1,20-31 years,20.0,31.0,,,10096,11074,8720190,
178,,healthy,,72.0,106.0,40.9,,,,,,13000,14621,7294056,
130,,healthy,,58.0,72.0,40.4,,,,,,13000,14621,7294056,
15,anxiety spectrum,youth,included in the current studys analyses,,,,,,,,,14547,18238,6736628,
15,healthy,undergraduate students,,10.0,5.0,,20-22 years,,,,,9041,9577,6989437,
9,major depression due to stroke,patients,right-handed,4.0,5.0,50.5,40-70 years,40.0,70.0,,2.0,6021,8251,2646655,
9,,healthy,right-handed,,,,,,,,2.0,6021,8251,2646655,
18,BPD,patients,,,,,,,,,,7372,10559,6452291,
15,,healthy,,,,,,,,,,7372,10559,6452291,
41,chronic tinnitus,patients,,,,,,,,,,9696,12077,4624866,
41,healthy,controls,,,,,,,,,,9696,12077,4624866,
30,PCE,patients,,19.0,11.0,15.32,2.1,10.0,16.0,14.9,,11065,12722,3000328,
26,,healthy,,10.0,16.0,14.92,2.3,10.0,16.0,14.9,,11065,12722,3000328,
29,FM patients,patients,,,,,,,,,,8585,12100,4183523,
31,,healthy,,,,,,,,,,8585,12100,4183523,
14,,healthy,,,,,,,,,,8416,8757,3171072,
30,,healthy,,,,,,,,,,5332,7422,3160552,
26,,healthy,,12.0,14.0,25.19,20 to 33,20.0,33.0,,,50043,50679,8669024,
50,,healthy,,,,,,,,,,9677,11028,4410794,
21,adults with a history of NE,patients,,13.0,8.0,23.5,1.7,23.5,25.2,,,6001,6786,4646674,
21,,healthy,,13.0,8.0,21.2,1.6,21.2,22.8,,,6001,6786,4646674,
32,,healthy,,,,,,,,,,8670,11952,8018944,
40,healthy,children,monolingual English-speaking,8.0,8.0,9.81,6-13 yrs,6.0,13.0,,,12015,14145,6481189,
16,musically trained,children,,8.0,8.0,,,,,,,12015,14145,6481189,
13,musically untrained,typically developing children,,3.0,10.0,,,,,,,12015,14145,6481189,
11,musically untrained,children with dyslexia,,7.0,4.0,,,,,,,12015,14145,6481189,
84,active,patients,CRT,40.0,44.0,35.0,20-50,20.0,50.0,36.0,3.0,11699,12895,4804440,
53,patient control,patients,non-CRT,25.0,28.0,38.0,25-55,25.0,55.0,40.0,3.0,11699,12895,4804440,
67,,healthy,,32.0,35.0,42.0,30-60,30.0,60.0,45.0,3.0,11699,12895,4804440,
17,,healthy,adults,7.0,10.0,26.27,19-35 years,19.0,35.0,,,6394,7426,5460052,
10,,healthy,,7.0,3.0,27.0,21-39,21.0,39.0,,,9874,10869,4052338,
13,healthy,authors and volunteers,main fMRI experiment,7.0,6.0,34.5,20-44,20.0,44.0,34.5,,8214,9009,4777731,
7,healthy,authors and volunteers,localizer and psychophysics experiments,5.0,4.0,35.7,23-44,23.0,44.0,34.5,,8214,9009,4777731,
25,,healthy,,13.0,12.0,32.1,20-61 years,20.0,61.0,,,5580,9252,7760331,
41,depressed,patients,,,,35.9,19-64 years,19.0,64.0,,,5580,9252,7760331,
53,SZ,patients,,,,,,,,,,13652,14336,6287083,
60,HC,subjects,,,,,,,,,,13652,14336,6287083,
100,SZ,patients,,,,,,,,,,13652,14336,6287083,
122,HC,subjects,,,,,,,,,,13652,14336,6287083,
24,SZ,patients,,,,,,,,,,13652,14336,6287083,
24,HC,subjects,,,,,,,,,,13652,14336,6287083,
10,,healthy,,6.0,4.0,,,,,,,46139,47489,2671164,
14,cannabis use disorder,patients,dual diagnosis-DD,14.0,0.0,,,,,,,7896,10075,3730190,
14,no substance use disorder,patients,SCZ,14.0,0.0,,,,,,,7896,10075,3730190,
21,,healthy,,21.0,0.0,,,,,,,7896,10075,3730190,
30,,healthy,,30.0,30.0,34.5,18-54,18.0,54.0,36.0,,7536,8106,6373934,
12,,healthy,right-handed male volunteers,12.0,0.0,23.5,21-26,21.0,26.0,,,6612,6910,2572212,
20,,healthy,,,,,,,,,,26029,29494,4493461,
20,,healthy,,,,,,,,,,26029,29494,4493461,
20,patients remitted from MDD,patients,,,,,,,,,,26029,29494,4493461,
19,,healthy,,,,,,,,,,11651,14976,4189334,
11,,healthy,,,,,,,,,,11651,14976,4189334,
4,,healthy,,,,,,,,,,11651,14976,4189334,
4,,healthy,,,,,,,,,,11651,14976,4189334,
10,,healthy,,,,,,,,,,11651,14976,4189334,
10,,healthy,,,,,,,,,,11651,14976,4189334,
37,,healthy,,,,,,,,,,7527,8725,5493837,
20,,healthy,secure attachment,9.0,11.0,21.15,19.85 - 21.15,19.85,21.15,20.28,1.0,11309,13067,5845741,
20,,healthy,avoidant attachment,8.0,12.0,19.85,19.85 - 21.15,19.85,21.15,20.28,1.0,11309,13067,5845741,
18,,healthy,anxious attachment,11.0,7.0,20.28,19.85 - 21.15,19.85,21.15,20.28,1.0,11309,13067,5845741,
359,OCD,patients,autogenous-type OCD,,,,,,,,1.0,11874,14525,8481585,
361,,healthy,,,,,,,,,1.0,11874,14525,8481585,
40,,healthy,,8.0,32.0,44.0,25-63,25.0,63.0,38.0,,6637,7668,8172304,
32,chronic urticaria,patients,,6.0,26.0,45.0,25-65,25.0,65.0,42.0,,6637,7668,8172304,
25,chronic tinnitus,patients,,,,,,,,,,9088,11723,4937025,
22,healthy,controls,HCs,,,,,,,,,9088,11723,4937025,
53,definite ET,patients,,,,,,,,,,18322,19899,6043592,
31,,healthy,controls,,,,,,,,,18322,19899,6043592,
