count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid
20.0,PD-MCI,patients,male,10.0,10.0,65.0,60-70,60.0,70.0,65.0,1.0,2095,5501,6338059
20.0,PD-NC,patients,female,10.0,10.0,70.0,65-75,65.0,75.0,70.0,1.0,2095,5501,6338059
20.0,,healthy,male,10.0,10.0,60.0,55-65,55.0,65.0,60.0,1.0,2095,5501,6338059
20.0,,healthy,female,10.0,10.0,55.0,50-60,50.0,60.0,55.0,1.0,2095,5501,6338059
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,22062,25318,4199283
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,2.0,22062,25318,4199283
7.0,amblyopia,patients,juvenile,4.0,3.0,9.5,7-12,7.0,12.0,9.0,,24247,27804,3335782
1.0,,healthy,juvenile,1.0,0.0,10.0,10,10.0,10.0,10.0,,24247,27804,3335782
180.0,,healthy,,,,,,,,,,21897,25012,6614391
36.0,,healthy,,,,,,,,,,21897,25012,6614391
36.0,,healthy,,,,,,,,,,21897,25012,6614391
180.0,,healthy,,,,,,,,,,21897,25012,6614391
36.0,,healthy,,,,,,,,,,21897,25012,6614391
20.0,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,3.0,5389,8888,3511386
15.0,patients,patients,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,3.0,5389,8888,3511386
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,2258,5218,3590462
15.0,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,2.0,2258,5218,3590462
50.0,healthy,patients,group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,13.0,35707,39497,4552664
40.0,,healthy,group B,15.0,25.0,45.0,30-60,30.0,60.0,40.0,13.0,35707,39497,4552664
206.0,,healthy,male and female volunteers,,,19.2,18-23 years,18.0,23.0,,8.0,27203,31091,5742108
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,1.0,50424,53887,3840899
30.0,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,1.0,50424,53887,3840899
20.0,healthy,patients,young,10.0,10.0,25.0,20-30,20.0,30.0,25.0,2.0,5968,9733,4876121
15.0,patients,patients,old,8.0,7.0,65.0,60-70,60.0,70.0,65.0,2.0,5968,9733,4876121
20.0,,healthy,,,,,,,,,,35128,38102,6819787
50.0,MDD,patients,male,25.0,25.0,35.0,25-45,25.0,45.0,30.0,2.0,1995,4805,6258168
50.0,,healthy,female,0.0,50.0,30.0,20-40,20.0,40.0,30.0,2.0,1995,4805,6258168
1.0,minimally conscious state,patients,,,,,,,,,2.0,6205,7204,8894202
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,6058,9492,3872730
30.0,patients,patients,group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,2.0,6058,9492,3872730
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,4.0,13227,15510,6402339
15.0,patients,patients,group2,8.0,7.0,42.0,35-50,35.0,50.0,40.0,4.0,13227,15510,6402339
20.0,healthy,patients,Group A,10.0,10.0,25.0,20-30,20.0,30.0,25.0,2.0,2363,5887,7443700
15.0,patients,patients,Group B,8.0,7.0,35.0,30-40,30.0,40.0,35.0,2.0,2363,5887,7443700
5.0,,healthy,female,0.0,5.0,,,,,,2.0,5426,5866,2988799
5.0,AO,patients,age- and gender-matched,,,,,,,,2.0,5426,5866,2988799
50.0,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,31627,35495,6029793
30.0,,healthy,group B,15.0,15.0,45.0,30-60,30.0,60.0,50.0,,31627,35495,6029793
20.0,AD,patients,AD,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,28284,30834,3930859
30.0,MA,patients,MA,15.0,15.0,35.0,30-40,30.0,40.0,35.0,,28284,30834,3930859
40.0,YA,patients,YA,20.0,20.0,20.0,18-25,18.0,25.0,20.0,,28284,30834,3930859
32.0,healthy,adolescent,participants,,,,,,,,13.0,39951,42157,6028523
13.0,PPA,patients,PPA patients,7.0,6.0,65.0,50-80,50.0,80.0,68.0,26.0,78784,81118,6420474
15.0,,healthy,healthy controls,8.0,7.0,60.0,45-75,45.0,75.0,62.0,26.0,78784,81118,6420474
6.0,healthy,patients,Group A,3.0,3.0,25.0,20-30,20.0,30.0,25.0,2.0,2136,5520,8476348
8.0,patients,patients,Group B,4.0,4.0,35.0,30-40,30.0,40.0,35.0,2.0,2136,5520,8476348
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,48014,51050,3498728
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,48014,51050,3498728
20.0,MT,patients,WWR,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,39509,42237,3382568
30.0,LT,patients,non-WWR,15.0,15.0,40.0,30-50,30.0,50.0,35.0,1.0,39509,42237,3382568
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,25.0,1.0,39509,42237,3382568
34.0,epilepsy,patients,,,,,,,,,2.0,5376,6506,7882180
6.0,,healthy,,,,,,,,,10.0,21377,25175,7817621
6.0,LMCI,patients,,3.0,3.0,,,,,,4.0,10651,13306,4332494
3.0,EMCI,patients,,3.0,0.0,,,,,,4.0,10651,13306,4332494
2.0,,healthy,,0.0,2.0,,,,,,4.0,10651,13306,4332494
10.0,PTSD,patients,women,0.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,34259,38156,3402136
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,1850,5778,3978331
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,2.0,1850,5778,3978331
50.0,healthy,patients,group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,,26281,28907,5933734
40.0,,healthy,group B,15.0,25.0,45.0,30-60,30.0,60.0,40.0,,26281,28907,5933734
16.0,healthy,volunteers,right-handed,9.0,7.0,21.0,19-26 years,19.0,26.0,21.0,1.0,6256,7014,4607368
20.0,IXT,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,3.0,18003,21464,8032987
15.0,IXT,patients,group 2,8.0,7.0,40.0,30-50,30.0,50.0,45.0,3.0,18003,21464,8032987
25.0,,healthy,group 1,12.0,13.0,28.0,20-35,20.0,35.0,25.0,3.0,18003,21464,8032987
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,14.0,43510,45872,4599064
40.0,,healthy,group B,20.0,20.0,35.0,25-45,25.0,45.0,35.0,14.0,43510,45872,4599064
50.0,Type 2 diabetes mellitus,patients,T2DM,25.0,25.0,60.0,50-70,50.0,70.0,55.0,2.0,1600,4777,7886792
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,5.0,10597,14075,4306292
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,47.0,5.0,10597,14075,4306292
50.0,healthy,patients,Group A,20.0,30.0,35.0,25-45,25.0,45.0,30.0,1.0,1785,5377,6930267
40.0,patients,patients,Group B,15.0,25.0,40.0,30-50,30.0,50.0,35.0,1.0,1785,5377,6930267
49.0,cocaine-dependent individuals,patients,,,,,,,,,2.0,1632,4104,5818658
1.0,healthy,patients,group1,10.0,15.0,30.0,20-40,20.0,40.0,25.0,7.0,18798,21930,3378082
2.0,,healthy,group2,5.0,8.0,45.0,40-50,40.0,50.0,47.0,7.0,18798,21930,3378082
50.0,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,14.0,35619,38838,2647336
30.0,patients,patients,group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,14.0,35619,38838,2647336
20.0,BPD,patients,Group 1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,2.0,1928,5826,6545793
15.0,,healthy,Group 2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,2.0,1928,5826,6545793
20.0,healthy,patients,Group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,2.0,2150,4611,4779888
15.0,patients,patients,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,2.0,2150,4611,4779888
24.0,subcortical stroke,patients,,12.0,12.0,55.0,40-70,40.0,70.0,52.0,,15295,17830,4401774
1.0,healthy,patients,group1,5.0,3.0,30.0,20-40,20.0,40.0,25.0,2.0,9073,11795,3422286
2.0,,healthy,group2,4.0,6.0,35.0,25-45,25.0,45.0,30.0,2.0,9073,11795,3422286
20.0,CHR,patients,group 1,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,26886,30347,7487274
15.0,,healthy,group 2,8.0,7.0,30.0,25-35,25.0,35.0,30.0,,26886,30347,7487274
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,3099,6529,7205008
15.0,patients,patients,Group B,8.0,7.0,50.0,40-60,40.0,60.0,55.0,1.0,3099,6529,7205008
50.0,bipolar disorder,patients,group 1,25.0,25.0,35.0,25-45,25.0,45.0,30.0,,62628,65322,3667546
50.0,depression,patients,group 2,20.0,30.0,40.0,30-50,30.0,50.0,45.0,,62628,65322,3667546
50.0,schizophrenia,patients,group 3,30.0,20.0,50.0,40-60,40.0,60.0,55.0,,62628,65322,3667546
50.0,,healthy,group 4,30.0,20.0,30.0,20-40,20.0,40.0,25.0,,62628,65322,3667546
20.0,IMP,patients,adolescents,10.0,10.0,14.0,12-16,12.0,16.0,14.0,2.0,2956,6448,5686883
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,1841,5671,3779225
15.0,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,1.0,1841,5671,3779225
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,9.0,18672,22205,4816802
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,9.0,18672,22205,4816802
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,3.0,7412,10242,4454696
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,3.0,7412,10242,4454696
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,52616,55392,3183226
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,52616,55392,3183226
20.0,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,11.0,24741,27304,6706374
30.0,patients,patients,schizophrenia,15.0,15.0,35.0,25-45,25.0,45.0,35.0,11.0,24741,27304,6706374
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,31877,35383,7066353
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,47.0,,31877,35383,7066353
1.0,MDD,patients,HC,0.0,1.0,,,,,,,40236,43606,5671608
1.0,MDD,patients,MDD,0.0,1.0,,,,,,,40236,43606,5671608
20.0,healthy,patients,men,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,37139,39898,4110030
30.0,patients,patients,women,0.0,30.0,40.0,30-50,30.0,50.0,45.0,,37139,39898,4110030
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,8.0,20047,23742,8837595
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,8.0,20047,23742,8837595
20.0,AD,patients,aMCI,10.0,10.0,65.0,50-80,50.0,80.0,60.0,,32100,34974,5715339
20.0,healthy,patients,Group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,2.0,2299,6091,4366107
15.0,,healthy,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,2.0,2299,6091,4366107
17.0,,healthy,adults,7.0,10.0,23.71,,,,,2.0,9763,10293,2701679
50.0,,healthy,typical individuals,25.0,25.0,30.0,20-40,20.0,40.0,30.0,7.0,18159,21803,3315678
30.0,ASD,patients,ASD patients,15.0,15.0,25.0,18-35,18.0,35.0,25.0,7.0,18159,21803,3315678
3.0,,healthy,,3.0,0.0,,,,,,,21218,24919,3858318
50.0,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,2452,6408,4649056
40.0,patients,patients,Group B,20.0,20.0,45.0,35-55,35.0,55.0,45.0,2.0,2452,6408,4649056
16.0,,healthy,,,,,,,,,3.0,4795,8542,7547086
12.0,,healthy,adults,6.0,6.0,30.0,20-40,20.0,40.0,30.0,3.0,4331,7959,7472888
29.0,,healthy,health,,,,,,,,3.0,4331,7959,7472888
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,41395,44142,3098368
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,41395,44142,3098368
8.0,22q11DS,patients,children and adolescents,4.0,4.0,15.0,10-18,10.0,18.0,14.0,,26951,29931,3164011
12.0,,healthy,,6.0,6.0,35.0,25-45,25.0,45.0,30.0,6.0,19103,21698,3059884
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,3.0,11481,15382,3566529
30.0,,healthy,group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,3.0,11481,15382,3566529
20.0,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,2.0,1779,5690,4589641
30.0,patients,patients,autism,15.0,15.0,30.0,25-35,25.0,35.0,30.0,2.0,1779,5690,4589641
20.0,healthy,patients,young,10.0,10.0,25.0,20-30,20.0,30.0,25.0,1.0,2074,5764,8462460
15.0,,healthy,old,8.0,7.0,65.0,60-70,60.0,70.0,65.0,1.0,2074,5764,8462460
50.0,healthy,patients,Group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,,35793,39514,7873197
40.0,,healthy,Group B,15.0,25.0,45.0,30-60,30.0,60.0,40.0,,35793,39514,7873197
20.0,schizophrenia,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,30681,33101,8203188
20.0,,healthy,group 2,10.0,10.0,30.0,20-40,20.0,40.0,25.0,1.0,30681,33101,8203188
20.0,bulimia nervosa,patients,group 1,10.0,10.0,25.0,20-30,20.0,30.0,25.0,1.0,1727,5018,5622337
15.0,,healthy,group 2,8.0,7.0,28.0,25-35,25.0,35.0,28.0,1.0,1727,5018,5622337
20.0,FASD,patients,ARND,10.0,10.0,25.0,20-30,20.0,30.0,25.0,1.0,3181,7109,3436669
30.0,ADHD,patients,ADHD,15.0,15.0,28.0,25-35,25.0,35.0,28.0,1.0,3181,7109,3436669
40.0,,healthy,Control,20.0,20.0,30.0,25-40,25.0,40.0,30.0,1.0,3181,7109,3436669
24.0,healthy,patients,volunteers,,,,,,,,,15857,19149,8015493
14.0,DLGG,patients,pre-surgery,8.0,6.0,45.0,30-60,30.0,60.0,42.0,3.0,3637,7093,6861733
10.0,healthy,controls,control group,5.0,5.0,40.0,25-55,25.0,55.0,38.0,3.0,3637,7093,6861733
20.0,DR,patients,DR,10.0,10.0,45.0,30-60,30.0,60.0,40.0,,18090,22076,8286104
20.0,,healthy,HC,10.0,10.0,50.0,40-60,40.0,60.0,45.0,,18090,22076,8286104
59.0,,healthy,regular,,,,,,,,3.0,5927,7166,5012952
70.0,,healthy,,,,,,,,,3.0,5927,7166,5012952
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,2.0,2455,5459,6345498
30.0,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,2.0,2455,5459,6345498
15.0,,healthy,,,,,,,,,6.0,11164,14854,2582437
50.0,AD,patients,Group A,25.0,25.0,65.0,50-80,50.0,80.0,68.0,1.0,2344,4982,6524720
50.0,,healthy,Group B,30.0,20.0,60.0,45-75,45.0,75.0,62.0,1.0,2344,4982,6524720
20.0,depressive disorder,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,1447,5124,3492343
15.0,anxiety disorder,patients,Group B,5.0,10.0,40.0,30-50,30.0,50.0,45.0,2.0,1447,5124,3492343
25.0,,healthy,Group C,15.0,10.0,28.0,20-35,20.0,35.0,25.0,2.0,1447,5124,3492343
3.0,ASD,patients,ASD,,,,,,,,2.0,2491,5975,7927289
1.0,developmental coordination disorder,patients,DCD,,,,,,,,2.0,2491,5975,7927289
1.0,,healthy,TD,,,,,,,,2.0,2491,5975,7927289
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,1631,4814,3458812
30.0,patients,patients,group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,2.0,1631,4814,3458812
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,5.0,17028,20497,7721807
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,47.0,5.0,17028,20497,7721807
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,22656,25730,3688684
30.0,patients,patients,experimental,15.0,15.0,45.0,35-55,35.0,55.0,45.0,,22656,25730,3688684
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,8488,10951,4325923
30.0,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,2.0,8488,10951,4325923
1.0,healthy,patients,Group A,10.0,15.0,35.0,20-50,20.0,50.0,30.0,2.0,1587,4565,4184794
2.0,patients,patients,Group B,5.0,8.0,45.0,30-60,30.0,60.0,40.0,2.0,1587,4565,4184794
10.0,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,2.0,8761,11843,3485317
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,2.0,8761,11843,3485317
50.0,CBP,patients,without radiculopathy,25.0,25.0,45.0,30-60,30.0,60.0,40.0,1.0,1803,4306,2584040
50.0,OA,patients,,30.0,20.0,60.0,50-70,50.0,70.0,65.0,1.0,1803,4306,2584040
50.0,conduct disorder,patients,high irritability and high CU traits,25.0,25.0,16.0,12-18,12.0,18.0,16.0,1.0,2402,6267,8635046
30.0,conduct disorder,patients,high irritability and low CU traits,15.0,15.0,15.0,13-17,13.0,17.0,15.0,1.0,2402,6267,8635046
20.0,conduct disorder,patients,low irritability and high CU traits,10.0,10.0,14.0,11-16,11.0,16.0,14.0,1.0,2402,6267,8635046
40.0,conduct disorder,patients,low irritability and low CU traits,20.0,20.0,13.0,10-15,10.0,15.0,13.0,1.0,2402,6267,8635046
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,47137,50192,5223054
40.0,patients,patients,group B,20.0,20.0,35.0,25-45,25.0,45.0,35.0,,47137,50192,5223054
30.0,healthy,patients,group1,15.0,15.0,35.0,25-45,25.0,45.0,30.0,,39417,42054,2920311
20.0,,healthy,group2,10.0,10.0,40.0,30-50,30.0,50.0,35.0,,39417,42054,2920311
50.0,healthy,patients,surgical,25.0,25.0,40.0,30-50,30.0,50.0,40.0,,15319,18510,4483156
50.0,healthy,patients,behavioral,30.0,20.0,35.0,25-45,25.0,45.0,35.0,,15319,18510,4483156
20.0,TLE,patients,left TLE,10.0,10.0,35.0,25-45,25.0,45.0,30.0,12.0,33642,35924,4160997
20.0,TLE,patients,right TLE,10.0,10.0,40.0,30-50,30.0,50.0,35.0,12.0,33642,35924,4160997
30.0,healthy,controls,,15.0,15.0,30.0,20-40,20.0,40.0,25.0,12.0,33642,35924,4160997
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,23.0,66041,69606,5481872
30.0,patients,patients,group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,23.0,66041,69606,5481872
20.0,,healthy,control,10.0,10.0,60.0,50-70,50.0,70.0,55.0,2.0,2340,4724,6307498
30.0,MCI,patients,MCI,15.0,15.0,65.0,55-75,55.0,75.0,60.0,2.0,2340,4724,6307498
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,30871,32385,8027452
100.0,patients,patients,cocaine addiction,70.0,30.0,35.0,25-45,25.0,45.0,35.0,,30871,32385,8027452
20.0,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,20416,24054,2743811
15.0,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,1.0,20416,24054,2743811
45.0,healthy,patients,group1,20.0,25.0,30.0,20-40,20.0,40.0,25.0,5.0,14903,18217,6917022
30.0,,healthy,group2,15.0,15.0,35.0,30-40,30.0,40.0,35.0,5.0,14903,18217,6917022
18.0,,healthy,,,,,,,,,1.0,44981,48798,6538859
3.0,,healthy,,,,,,,,,1.0,44981,48798,6538859
20.0,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,30624,34277,4446895
30.0,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,,30624,34277,4446895
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,1.0,2555,5868,8379626
15.0,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,50.0,1.0,2555,5868,8379626
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,2551,5371,6127636
50.0,patients,patients,depressed,30.0,20.0,35.0,25-45,25.0,45.0,35.0,2.0,2551,5371,6127636
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,3.0,8482,9544,6110881
30.0,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,3.0,8482,9544,6110881
7.0,A,patients,A,4.0,3.0,45.0,30-60,30.0,60.0,40.0,14.0,41247,45145,4273625
5.0,,healthy,B,2.0,3.0,35.0,25-45,25.0,45.0,30.0,14.0,41247,45145,4273625
20.0,Alzheimer's disease,patients,AD,10.0,10.0,70.0,60-80,60.0,80.0,70.0,2.0,2007,4208,5603705
30.0,,healthy,HS,15.0,15.0,65.0,50-80,50.0,80.0,65.0,2.0,2007,4208,5603705
3.0,,healthy,,,,,,,,,4.0,1143,1507,4802529
3.0,,healthy,,,,,,,,,4.0,1143,1507,4802529
3.0,,healthy,,,,,,,,,4.0,1143,1507,4802529
140.0,,healthy,,,,,,,,,,22433,25417,4801124
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,10.0,34292,36498,4121089
30.0,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,10.0,34292,36498,4121089
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,6.0,14573,16224,4720749
30.0,patients,patients,anxiety,15.0,15.0,35.0,25-45,25.0,45.0,35.0,6.0,14573,16224,4720749
100.0,healthy,patients,group1,50.0,50.0,30.0,20-40,20.0,40.0,30.0,2.0,2338,5643,7029184
50.0,,healthy,group2,25.0,25.0,35.0,25-45,25.0,45.0,35.0,2.0,2338,5643,7029184
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,3.0,7786,10288,8049294
30.0,,healthy,Group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,3.0,7786,10288,8049294
2.0,xenophobia,participants,high-level xenophobia,1.0,1.0,30.0,20-40,20.0,40.0,30.0,3.0,3671,7510,7518069
2.0,xenophobia,participants,low-level xenophobia,1.0,1.0,35.0,30-40,30.0,40.0,35.0,3.0,3671,7510,7518069
50.0,depression,patients,group A,20.0,30.0,35.0,25-45,25.0,45.0,30.0,1.0,3000,6573,7859100
30.0,,healthy,group B,15.0,15.0,40.0,30-50,30.0,50.0,45.0,1.0,3000,6573,7859100
100.0,HIV-infected,patients,insomnia,50.0,50.0,35.0,20-50,20.0,50.0,30.0,1.0,2049,5752,7936696
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,1.0,2171,5369,4526587
50.0,patients,patients,neurotic,30.0,20.0,35.0,25-45,25.0,45.0,35.0,1.0,2171,5369,4526587
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,1679,4490,5919964
15.0,patients,patients,Group B,8.0,7.0,40.0,30-50,30.0,50.0,45.0,1.0,1679,4490,5919964
50.0,hyperthyroid patients,patients,hyperthyroidism,25.0,25.0,40.0,30-50,30.0,50.0,40.0,1.0,29114,31246,5351631
50.0,,healthy,controls,25.0,25.0,35.0,25-45,25.0,45.0,35.0,1.0,29114,31246,5351631
20.0,PD,patients,Group A,10.0,10.0,45.0,30-60,30.0,60.0,40.0,1.0,32163,36049,3782473
15.0,PD,patients,Group B,8.0,7.0,50.0,40-60,40.0,60.0,55.0,1.0,32163,36049,3782473
25.0,,healthy,Group C,12.0,13.0,35.0,25-45,25.0,45.0,30.0,1.0,32163,36049,3782473
20.0,PD,patients,ON-state,10.0,10.0,60.0,50-70,50.0,70.0,55.0,,22272,26251,2702753
20.0,,healthy,control,10.0,10.0,55.0,45-65,45.0,65.0,60.0,,22272,26251,2702753
10.0,AS,patients,AS,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,21938,25841,8808980
8.0,DS,patients,DS,3.0,5.0,35.0,25-45,25.0,45.0,35.0,,21938,25841,8808980
538.0,,healthy,,,,,,,,,12.0,26638,30404,8571566
985.0,healthy,patients,intact sequences,,,,,,,,20.0,49906,51314,6215330
225.0,healthy,patients,scrambled sequences,,,,,,,,20.0,49906,51314,6215330
20.0,Wilsons disease,patients,WD patients,10.0,10.0,35.0,20-50,20.0,50.0,30.0,1.0,1902,4990,5418320
20.0,,healthy,normal controls,10.0,10.0,40.0,25-55,25.0,55.0,35.0,1.0,1902,4990,5418320
10.0,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,7.0,18610,21615,2198945
15.0,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,7.0,18610,21615,2198945
24.0,healthy,patients,group1,12.0,12.0,30.0,20-40,20.0,40.0,25.0,,81366,82703,6303108
30.0,,healthy,group2,15.0,15.0,35.0,25-45,25.0,45.0,30.0,,81366,82703,6303108
50.0,healthy,patients,light smokers,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,42375,45581,6214650
100.0,patients,patients,regular smokers,60.0,40.0,45.0,30-60,30.0,60.0,45.0,,42375,45581,6214650
80.0,healthy,patients,dieters,40.0,40.0,35.0,25-45,25.0,45.0,35.0,,42375,45581,6214650
120.0,healthy,patients,non-dieters,60.0,60.0,40.0,30-50,30.0,50.0,40.0,,42375,45581,6214650
10.0,PME,patients,Group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,1.0,1830,5546,5353703
8.0,PME,patients,Group B,3.0,5.0,35.0,25-45,25.0,45.0,35.0,1.0,1830,5546,5353703
12.0,,healthy,Group C,6.0,6.0,28.0,22-35,22.0,35.0,28.0,1.0,1830,5546,5353703
20.0,FLE patients,patients,FLE patients,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,4038,7141,5102650
20.0,,healthy,controls,10.0,10.0,30.0,20-40,20.0,40.0,25.0,1.0,4038,7141,5102650
50.0,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,1.0,2047,4703,3569458
30.0,patients,patients,Group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,1.0,2047,4703,3569458
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,1.0,4369,7187,5516034
15.0,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,1.0,4369,7187,5516034
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,1694,5453,3967534
15.0,patients,patients,Group B,8.0,7.0,42.0,35-55,35.0,55.0,40.0,1.0,1694,5453,3967534
