count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid
48,PTSD,patients,PTSD,,,,,,,,6.0,21234,24961,2666800
20,healthy,patients,group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,5.0,13558,16874,4474173
15,,healthy,group B,8.0,7.0,45.0,40-50,40.0,50.0,45.0,5.0,13558,16874,4474173
10,ASMR,patients,Group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,7.0,26443,30102,6590446
12,,healthy,Group B,6.0,6.0,35.0,25-45,25.0,45.0,35.0,7.0,26443,30102,6590446
25,ASD,children,ASD,,,10.7,8-14,8.0,14.0,,1.0,9760,11752,5565787
956,schizophrenia,patients,cannabis-using,500.0,456.0,32.0,20-45,20.0,45.0,30.0,2.0,2184,5518,3483569
500,schizophrenia,patients,no-cannabis,250.0,250.0,35.0,25-50,25.0,50.0,33.0,2.0,2184,5518,3483569
1000,,healthy,control,500.0,500.0,30.0,18-40,18.0,40.0,28.0,2.0,2184,5518,3483569
2,buprenorphine,patients,BPN group,1.0,1.0,30.0,20-40,20.0,40.0,30.0,10.0,20933,22650,6356006
2,placebo,patients,placebo group,1.0,1.0,35.0,30-40,30.0,40.0,35.0,10.0,20933,22650,6356006
1,healthy,patients,group1,5.0,3.0,30.0,20-40,20.0,40.0,25.0,6.0,9393,11920,3423441
2,,healthy,group2,4.0,6.0,35.0,25-45,25.0,45.0,30.0,6.0,9393,11920,3423441
50,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,2335,6008,6684815
60,patients,patients,Group B,30.0,30.0,35.0,25-45,25.0,45.0,35.0,,2335,6008,6684815
18,MCI,patients,,,,,,,,,14.0,39703,42189,3775540
20,,healthy,older adults,,,,,,,,14.0,39703,42189,3775540
20,healthy,patients,young,10.0,10.0,25.0,20-30,20.0,30.0,25.0,2.0,2552,6241,7090023
15,patients,patients,elderly,8.0,7.0,70.0,65-75,65.0,75.0,70.0,2.0,2552,6241,7090023
50,healthy,patients,group1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,13.0,35468,38277,5309571
30,,healthy,group2,15.0,15.0,45.0,30-60,30.0,60.0,40.0,13.0,35468,38277,5309571
50,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,2.0,2365,6226,8419258
30,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,2.0,2365,6226,8419258
21,chronic tinnitus patients,patients,chronic tinnitus patients,12.0,9.0,,,,,,5.0,14174,18123,5517493
21,recent-onset tinnitus patients,patients,recent-onset tinnitus patients,12.0,9.0,,,,,,5.0,14174,18123,5517493
22,,healthy,healthy controls,12.0,10.0,,,,,,5.0,14174,18123,5517493
10,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,6.0,19787,23068,3544280
15,patients,patients,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,6.0,19787,23068,3544280
50,MDD,patients,FED,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,23608,26224,7862649
50,MDD,patients,RD,30.0,20.0,40.0,25-55,25.0,55.0,38.0,,23608,26224,7862649
50,,healthy,,25.0,25.0,30.0,20-40,20.0,40.0,28.0,,23608,26224,7862649
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,7.0,14741,18189,4131189
30,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,7.0,14741,18189,4131189
1,PD,patients,moderate-to-advanced,,,,,,,,,34676,37178,6443641
20,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,2023,4695,6252312
15,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,2.0,2023,4695,6252312
25,,healthy,,,,,,,,,1.0,8129,8994,4080316
20,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,1203,3398,3869791
15,patients,patients,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,1.0,1203,3398,3869791
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,6.0,14396,17872,6063348
30,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,6.0,14396,17872,6063348
29,IGD,patients,,29.0,0.0,,,,,,2.0,7350,8935,7044545
23,,healthy,controls,23.0,0.0,,,,,,2.0,7350,8935,7044545
18,PD-A,patients,,,,,,,,,4.0,4402,5564,5655292
45,PD-NA,patients,,,,,,,,,4.0,4402,5564,5655292
400,,healthy,,,,,,,,,2.0,10185,13658,7943364
13,,healthy,,,,,,,,,2.0,10185,13658,7943364
7,,healthy,,,,,,,,,2.0,10185,13658,7943364
6,,healthy,,,,,,,,,2.0,10185,13658,7943364
2,,healthy,younger adults,,,,,,,,8.0,19435,22064,7004964
2,,healthy,older adults,,,,,,,,8.0,19435,22064,7004964
5,,healthy,,3.0,2.0,,,,,,,30852,31680,4835479
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,11.0,28636,32404,7933450
30,,healthy,group2,15.0,15.0,35.0,25-45,25.0,45.0,35.0,11.0,28636,32404,7933450
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,8.0,18586,21269,5113059
15,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,30.0,8.0,18586,21269,5113059
10,PWA,patients,PWA,5.0,5.0,60.0,50-70,50.0,70.0,55.0,17.0,41518,44777,5329062
10,,healthy,NHA,5.0,5.0,60.0,50-70,50.0,70.0,55.0,17.0,41518,44777,5329062
25,,healthy,,,,,,,,,4.0,10887,11877,8703015
1,,healthy,,1.0,0.0,,,,,,4.0,8242,10615,4975394
22,,healthy,,,,23.55,,,,,2.0,9065,9940,7008231
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,21830,25102,3680713
15,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,,21830,25102,3680713
50,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,15.0,28513,31904,3757296
30,,healthy,group B,15.0,15.0,35.0,25-45,25.0,45.0,35.0,15.0,28513,31904,3757296
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,7.0,18252,21567,8607164
30,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,7.0,18252,21567,8607164
1,DP,patients,DP,1.0,0.0,30.0,20-40,20.0,40.0,30.0,1.0,36243,38931,2527524
1,,healthy,control,1.0,0.0,35.0,30-40,30.0,40.0,35.0,1.0,36243,38931,2527524
33,idiopathic PD,patients,,,,,,,,,4.0,6465,8356,4856878
76,,healthy,,,,,,,,,4.0,6465,8356,4856878
27,experienced practitioners of Acem meditation,participants,,18.0,9.0,49.0,28-61,28.0,61.0,49.0,8.0,13759,15173,3935386
5,healthy,patients,group1,3.0,2.0,30.0,20-40,20.0,40.0,30.0,10.0,29984,33847,3387383
8,,healthy,group2,4.0,4.0,45.0,40-50,40.0,50.0,45.0,10.0,29984,33847,3387383
16,healthy,patients,group-mean-peak-voxel,8.0,8.0,30.0,20-40,20.0,40.0,30.0,11.0,26199,29738,4423353
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,3.0,5213,7423,4547759
15,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,3.0,5213,7423,4547759
19,,healthy,,5.0,14.0,22.62,18-27,18.0,27.0,,3.0,12986,16917,3660406
15,,healthy,,5.0,10.0,61.15,51-71,51.0,71.0,,3.0,12986,16917,3660406
5,,healthy,,,,,,,,,10.0,18556,20340,3158432
20,IBS patients,patients,IBS-C,10.0,10.0,35.0,25-45,25.0,45.0,30.0,9.0,25612,26394,5503292
20,,healthy,,10.0,10.0,40.0,30-50,30.0,50.0,35.0,9.0,25612,26394,5503292
21,,healthy,,11.0,10.0,24.5,5.3 years,,,,3.0,5455,9057,2327213
1,healthy,patients,group1,5.0,3.0,30.0,20-40,20.0,40.0,25.0,6.0,13950,16469,6286189
2,patients,patients,group2,8.0,6.0,45.0,40-50,40.0,50.0,47.0,6.0,13950,16469,6286189
50,healthy,patients,group A,25.0,25.0,45.0,30-60,30.0,60.0,40.0,2.0,1555,5322,4288239
30,patients,patients,group B,15.0,15.0,55.0,40-70,40.0,70.0,50.0,2.0,1555,5322,4288239
9,,healthy,,,,,,,,,8.0,14656,15318,7004158
50,healthy,patients,Group A,25.0,25.0,35.0,25-45,25.0,45.0,30.0,10.0,31219,34285,4085720
30,patients,patients,Group B,15.0,15.0,40.0,30-50,30.0,50.0,45.0,10.0,31219,34285,4085720
50,specific phobia,patients,animal-specific phobia,20.0,30.0,35.0,20-50,20.0,50.0,30.0,6.0,1963,4804,8397119
50,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,10.0,33322,36959,4771748
50,patients,patients,experimental,30.0,20.0,35.0,25-45,25.0,45.0,35.0,10.0,33322,36959,4771748
51,healthy,patients,group1,25.0,26.0,30.0,20-40,20.0,40.0,28.0,1.0,60325,64056,6681173
46,,healthy,group2,20.0,26.0,35.0,25-45,25.0,45.0,32.0,1.0,60325,64056,6681173
6,deaf,patients,proficient speechreaders,3.0,3.0,30.0,20-40,20.0,40.0,30.0,1.0,1625,5517,2394569
10,,healthy,non-speechreaders,5.0,5.0,25.0,18-30,18.0,30.0,25.0,1.0,1625,5517,2394569
2,IGD,patients,,,,,,,,,8.0,22465,24243,8476857
1,,healthy,,,,,,,,,8.0,22465,24243,8476857
20,MDD,patients,male,10.0,10.0,25.0,20-30,20.0,30.0,25.0,11.0,32366,34266,5504124
20,,healthy,male,10.0,10.0,28.0,25-35,25.0,35.0,28.0,11.0,32366,34266,5504124
58,paranoid syndrome in the context of SCH,patients,,13.0,45.0,39.2,13.2 years,26.0,26.0,,3.0,10048,11921,8717032
32,Ds in the context of major depressive disorder (MDD),patients,,10.0,22.0,42.9,11.7 years,32.0,32.0,,3.0,10048,11921,8717032
14,Ds of moderate severity,patients,,5.0,9.0,42.4,12 years,14.0,14.0,,3.0,10048,11921,8717032
18,bipolar disorder (BD),patients,,5.0,13.0,43.3,11.8 years,18.0,18.0,,3.0,10048,11921,8717032
20,Parkinson's disease,patients,,9.0,11.0,,,,,,3.0,4433,6667,6692433
20,,healthy,volunteers,11.0,9.0,,,,,,3.0,4433,6667,6692433
24,healthy,control,speaking,12.0,12.0,25.2,,,,,16.0,12279,12838,3260530
24,healthy,control,,11.0,13.0,22.8,,,,,16.0,12279,12838,3260530
20,VaMCI,patients,HCs,10.0,10.0,65.0,50-80,50.0,80.0,60.0,2.0,2203,6172,8615791
48,,healthy,adult volunteers,,,20.77,1.87 years,,,,4.0,9135,10241,6243583
1,brain tumor patients,patients,brain tumor patients,0.0,1.0,,,,,,,48005,49945,4760755
1,,healthy,healthy controls,0.0,1.0,,,,,,,48005,49945,4760755
20,,healthy,young,10.0,10.0,25.0,20-30,20.0,30.0,25.0,1.0,1898,5228,7721236
15,patients,patients,elderly,8.0,7.0,70.0,65-75,65.0,75.0,70.0,1.0,1898,5228,7721236
184,,healthy,adults,50.0,120.0,27.06,18-55,18.0,55.0,27.06,3.0,6869,8106,7031677
20,acute otoneurological patients,patients,,10.0,10.0,45.0,30-60,30.0,60.0,40.0,14.0,26286,27218,8502874
20,MDD+CM,patients,MDD+CM,10.0,10.0,35.0,25-45,25.0,45.0,30.0,15.0,47744,48905,8495173
15,MDD,patients,MDD,8.0,7.0,40.0,30-50,30.0,50.0,45.0,15.0,47744,48905,8495173
19,,healthy,female,0.0,19.0,14.79,12.12-18.06,12.12,18.06,,1.0,9217,10303,1948845
11,,healthy,female,0.0,11.0,28.43,22.40-37.76,22.4,37.76,,1.0,9217,10303,1948845
17,TRS,patients,,10.0,7.0,35.0,25-45,25.0,45.0,37.0,2.0,2190,5387,6088138
17,NTRS,patients,,8.0,9.0,32.0,28-40,28.0,40.0,33.0,2.0,2190,5387,6088138
29,,healthy,,15.0,14.0,30.0,20-40,20.0,40.0,29.0,2.0,2190,5387,6088138
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,6054,10010,3400031
15,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,,6054,10010,3400031
50,schizophrenia,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,2.0,2182,5300,7013042
30,Alzheimer's disease,patients,Group B,15.0,15.0,70.0,60-80,60.0,80.0,75.0,2.0,2182,5300,7013042
20,,healthy,Group C,10.0,10.0,40.0,30-50,30.0,50.0,45.0,2.0,2182,5300,7013042
26,IXT patients,patients,,,,,,,,,4.0,14785,15295,8586526
22,,healthy,,,,,,,,,4.0,14785,15295,8586526
20,schizophrenia,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,2817,6312,6332472
15,autism spectrum disorders,patients,Group B,8.0,7.0,28.0,20-35,20.0,35.0,25.0,2.0,2817,6312,6332472
25,,healthy,Group C,12.0,13.0,30.0,22-40,22.0,40.0,28.0,2.0,2817,6312,6332472
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,8.0,18326,21033,3026336
30,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,8.0,18326,21033,3026336
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,9.0,16314,19432,4771731
30,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,9.0,16314,19432,4771731
1,healthy,patients,group1,5.0,7.0,25.0,20-30,20.0,30.0,25.0,,30071,33413,3795450
2,,healthy,group2,3.0,4.0,35.0,30-40,30.0,40.0,35.0,,30071,33413,3795450
25,acute CO poisoning and subsequently progressed to DEACMP,patients,,14.0,11.0,38.2,34 years,34.0,38.0,38.0,2.0,5081,6119,7186243
25,,healthy,,,,,,,,,2.0,5081,6119,7186243
20,complex regional pain syndrome,patients,high-fear,10.0,10.0,15.0,10-20,10.0,20.0,15.0,1.0,2211,5661,4717323
20,,healthy,control,10.0,10.0,16.0,12-20,12.0,20.0,16.0,1.0,2211,5661,4717323
50,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,36775,39470,4108032
60,patients,patients,group B,30.0,30.0,45.0,35-55,35.0,55.0,45.0,,36775,39470,4108032
50,MDD,patients,group A,20.0,30.0,35.0,25-45,25.0,45.0,30.0,6.0,14784,16707,7052844
40,,healthy,group B,15.0,25.0,28.0,20-35,20.0,35.0,25.0,6.0,14784,16707,7052844
13,,healthy,,7.0,6.0,,,,,,2.0,3554,4780,6755563
28,healthy,patients,1415 year olds,10.0,18.0,14.5,14-15,14.0,15.0,14.5,10.0,43650,45778,3125248
28,healthy,patients,1617 year olds,12.0,16.0,16.0,16-17,16.0,17.0,16.0,10.0,43650,45778,3125248
16,,healthy,,,,23.3,20-29,20.0,29.0,,,10972,12208,7693624
14,,healthy,,,,65.3,60-71,60.0,71.0,,,10972,12208,7693624
50,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,12.0,42049,45894,3696724
30,patients,patients,mild,15.0,15.0,45.0,40-50,40.0,50.0,45.0,12.0,42049,45894,3696724
1,MDD,patients,HC,0.0,1.0,,,,,,,40236,43606,5671608
1,MDD,patients,MDD,0.0,1.0,,,,,,,40236,43606,5671608
20,schizophrenia,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,21445,24832,3949688
20,,healthy,group 2,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,21445,24832,3949688
20,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,2.0,2380,5751,8032940
30,patients,patients,bipolar,15.0,15.0,35.0,25-45,25.0,45.0,35.0,2.0,2380,5751,8032940
1,semantic dementia,patients,EP,0.0,1.0,,,,,,,63986,67782,4205092
1,,healthy,elders,0.0,1.0,,,,,,,63986,67782,4205092
10,,healthy,,10.0,8.0,20.0,2039,20.0,39.0,29.0,4.0,9028,9416,3285156
40,healthy,patients,group1,20.0,20.0,35.0,25-45,25.0,45.0,30.0,8.0,21269,23973,4558976
60,,healthy,group2,30.0,30.0,40.0,30-50,30.0,50.0,35.0,8.0,21269,23973,4558976
1,healthy,patients,group1,10.0,15.0,25.0,20-30,20.0,30.0,25.0,5.0,8124,12101,5023093
2,,healthy,group2,5.0,8.0,35.0,30-40,30.0,40.0,35.0,5.0,8124,12101,5023093
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,14.0,26804,29538,3579187
30,patients,patients,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,14.0,26804,29538,3579187
50,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,2290,4112,3674478
30,patients,patients,Group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,2.0,2290,4112,3674478
30,,healthy,,17.0,13.0,,,,,,6.0,8903,12622,3458074
30,patients,patients,schizophrenia,,,,,,,,6.0,8903,12622,3458074
21,,healthy,males,21.0,0.0,,,,,,3.0,8382,9584,3582635
21,,healthy,females,0.0,21.0,,,,,,3.0,8382,9584,3582635
50,healthy,patients,Group A,25.0,25.0,35.0,25-45,25.0,45.0,30.0,17.0,41026,44955,7267915
30,patients,patients,Group B,15.0,15.0,40.0,30-50,30.0,50.0,35.0,17.0,41026,44955,7267915
14,healthy,subjects,females,7.0,7.0,25.8,3.3,,,,3.0,9321,12415,7268062
20,healthy,patients,group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,32080,35496,4488375
15,patients,patients,group B,8.0,7.0,45.0,40-50,40.0,50.0,45.0,,32080,35496,4488375
14,,healthy,,,,29.4,,,,,4.0,13266,16605,4481508
47,rMDD,patients,UM,28.0,19.0,,18-23,,,,5.0,12585,14262,6002968
35,,healthy,,-1.0,36.0,,18-23,,,,5.0,12585,14262,6002968
12,healthy,control,male,6.0,6.0,25.0,20-30,20.0,30.0,25.0,,25978,29742,6831619
12,patients,experimental,female,0.0,12.0,30.0,25-35,25.0,35.0,30.0,,25978,29742,6831619
201,healthy,participants,visual food cues,,,,,,,,2.0,5598,9560,4007379
146,healthy,participants,oral/gustatory food stimuli,,,,,,,,2.0,5598,9560,4007379
118,healthy,participants,olfactory food cues,,,,,,,,2.0,5598,9560,4007379
20,ADHD,patients,children,12.0,8.0,9.5,6-12,6.0,12.0,9.0,1.0,2108,5844,5643204
41,,healthy,,,,,,,,,8.0,18114,22004,7943366
50,depression,patients,adolescents,20.0,30.0,16.5,13-18,13.0,18.0,16.0,1.0,29892,33485,5120778
30,,healthy,adolescents,15.0,15.0,17.0,14-19,14.0,19.0,17.0,1.0,29892,33485,5120778
10,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,5.0,20439,21997,6660260
15,patients,patients,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,5.0,20439,21997,6660260
12,,healthy,,6.0,6.0,25.4,,,,,5.0,10893,11374,3492494
15,,healthy,controls,8.0,7.0,,,,,,2.0,5905,9326,3221036
15,ARMS,patients,with an ARMS,9.0,6.0,,,,,,2.0,5905,9326,3221036
67,primary generalized SAD,patients,,35.0,32.0,,,,,,2.0,9777,11903,3608942
28,,healthy,,15.0,13.0,,,,,,2.0,9777,11903,3608942
1,CSM,patients,CSM group,10.0,5.0,45.0,30-60,30.0,60.0,45.0,4.0,11604,13533,8791726
1,,healthy,HC group,8.0,12.0,40.0,25-55,25.0,55.0,40.0,4.0,11604,13533,8791726
20,schizophrenia,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,2721,6023,4240192
15,,healthy,group 2,8.0,7.0,28.0,20-35,20.0,35.0,25.0,2.0,2721,6023,4240192
22,,healthy,,11.0,11.0,42.5,22-70,22.0,70.0,42.5,3.0,5394,7767,3229979
66,patients,patients,undergoing presurgical evaluation at the National Hospital for Neurology and Neurosurgery for medically refractory TLE,29.0,37.0,42.0,17-63,17.0,63.0,42.0,3.0,5394,7767,3229979
37,patients,patients,showing left hippocampal sclerosis (HS),17.0,20.0,42.0,17-63,17.0,63.0,42.0,3.0,5394,7767,3229979
29,patients,patients,showing right HS,12.0,17.0,37.0,22-54,22.0,54.0,37.0,3.0,5394,7767,3229979
12,psychogenic non-epileptic seizures (PNES),patients,,12.0,0.0,,,,,,2.0,9397,12279,6718876
12,,healthy,,12.0,0.0,,,,,,2.0,9397,12279,6718876
50,PTSD,patients,Group A,25.0,25.0,35.0,25-45,25.0,45.0,30.0,1.0,1826,5557,6234282
30,MDD,patients,Group B,10.0,20.0,40.0,30-50,30.0,50.0,45.0,1.0,1826,5557,6234282
20,,healthy,Group C,10.0,10.0,30.0,20-40,20.0,40.0,30.0,1.0,1826,5557,6234282
20,CD,patients,motor CD,10.0,10.0,35.0,20-50,20.0,50.0,30.0,2.0,1693,5159,4393246
50,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,13.0,39810,43735,2233815
30,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,50.0,13.0,39810,43735,2233815
20,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,3.0,15182,18439,7522394
15,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,3.0,15182,18439,7522394
75,healthy,participants,negative IAPS pictures,,,,,,,,,12299,14471,7063030
50,healthy,patients,group1,20.0,30.0,45.0,30-60,30.0,60.0,40.0,,12833,14016,3778258
40,patients,patients,group2,15.0,25.0,55.0,40-70,40.0,70.0,50.0,,12833,14016,3778258
1,,healthy,,1.0,0.0,30.0,,30.0,30.0,30.0,2.0,62827,65941,4114184
23,,healthy,,,,,,,,,,29212,31634,6508624
23,patients,patients,,,,,,,,,,29212,31634,6508624
10,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,12367,15627,8356988
15,patients,patients,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,,12367,15627,8356988
12,healthy,patients,group1,6.0,6.0,30.0,20-40,20.0,40.0,30.0,1.0,35334,37975,2572212
8,,healthy,group2,4.0,4.0,45.0,40-50,40.0,50.0,45.0,1.0,35334,37975,2572212
50,AD,patients,AD patients,25.0,25.0,70.0,60-80,60.0,80.0,70.0,5.0,3437,5017,6668217
50,,healthy,Healthy controls,25.0,25.0,65.0,55-75,55.0,75.0,65.0,5.0,3437,5017,6668217
20,patients,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,20400,23232,7203484
15,,healthy,group 2,8.0,7.0,28.0,20-35,20.0,35.0,25.0,,20400,23232,7203484
9,ATO,patients,womens,9.0,0.0,,,,,,13.0,28287,32219,4333811
9,ATO,patients,mens,0.0,9.0,,,,,,13.0,28287,32219,4333811
8,PLAC,patients,men,8.0,0.0,,,,,,13.0,28287,32219,4333811
10,PLAC,patients,women,0.0,10.0,,,,,,13.0,28287,32219,4333811
20,,healthy,HC,10.0,10.0,25.0,20-30,20.0,30.0,25.0,1.0,12169,15158,6232121
15,patients,patients,BP,8.0,7.0,35.0,30-40,30.0,40.0,35.0,1.0,12169,15158,6232121
24,FMR1 premutation,patients,men,24.0,0.0,32.6,,,,,3.0,6697,8574,3483622
25,,healthy,,,,,,,,,3.0,6697,8574,3483622
1,schizophrenia,patients,female,0.0,1.0,,,,,,11.0,24456,27896,3769349
1,,healthy,,,,,,,,,11.0,24456,27896,3769349
20,Autism Spectrum Disorder,patients,verbal autistic subjects,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,2117,5233,2903486
30,,healthy,children,15.0,15.0,10.0,5-15,5.0,15.0,10.0,,2117,5233,2903486
50,healthy,patients,Group A,25.0,25.0,35.0,25-45,25.0,45.0,30.0,12.0,24766,28574,7487866
40,,healthy,Group B,20.0,20.0,40.0,30-50,30.0,50.0,35.0,12.0,24766,28574,7487866
9,,healthy,rational,,,,,,,,5.0,31427,33070,3082218
14,meditators,patients,rational,,,,,,,,5.0,31427,33070,3082218
21,schizophrenia,patients,,,,,,,,,,7708,9181,4552813
22,healthy,controls,,,,,,,,,,7708,9181,4552813
16,,healthy,,8.0,8.0,,19-27 years,19.0,27.0,,6.0,10606,11104,4771946
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,3.0,15722,17357,5942817
15,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,3.0,15722,17357,5942817
20,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,9.0,44432,47877,7746800
30,patients,patients,treatment,15.0,15.0,45.0,35-55,35.0,55.0,45.0,9.0,44432,47877,7746800
45,healthy,patients,win condition,20.0,25.0,30.0,20-40,20.0,40.0,30.0,10.0,20088,21287,8062334
41,women with PCOS,patients,,0.0,41.0,,,,,,7.0,16401,17720,7758505
41,,healthy,,0.0,41.0,,,,,,7.0,16401,17720,7758505
20,presbycusis,patients,presbycusis patients,10.0,10.0,65.0,60-70,60.0,70.0,65.0,8.0,25944,29602,5859072
1,patient,patients,left insula lesion,1.0,0.0,,,,,,1.0,5629,6909,5216041
1,HC,HC,"age, gender and intellectual abilities precisely matched",,,,,,,,1.0,5629,6909,5216041
7,CCD,patients,CCD individuals,4.0,3.0,35.0,25-45,25.0,45.0,35.0,,2475,6070,6411589
30,,healthy,neurologically typical participants,15.0,15.0,40.0,30-50,30.0,50.0,40.0,,2475,6070,6411589
20,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,9.0,26890,29994,3705175
15,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,9.0,26890,29994,3705175
50,MDD,patients,Yin,20.0,30.0,35.0,20-50,20.0,50.0,30.0,,2214,5960,5962703
50,MDD,patients,Yang,30.0,20.0,40.0,25-55,25.0,55.0,45.0,,2214,5960,5962703
50,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,2214,5960,5962703
20,22q11.2 deletion syndrome,patients,children and adolescents,10.0,10.0,15.0,10-20,10.0,20.0,15.0,,2686,6020,3930118
20,migraine patients,patients,female,0.0,20.0,35.0,25-45,25.0,45.0,35.0,1.0,13799,17486,6462777
20,,healthy,male,20.0,0.0,30.0,20-40,20.0,40.0,30.0,1.0,13799,17486,6462777
20,,healthy,,10.0,10.0,28.04,,,,,2.0,11978,12731,8542772
231,PTSD,soldiers,U.S. Army,,,,,,,,11.0,30904,33566,5101630
386,PTSD,paramedics,,,,,,,,,11.0,30904,33566,5101630
17,bilingual,patients,bilingual,9.0,8.0,32.0,20-45,20.0,45.0,30.0,18.0,51765,54846,6680427
50,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,1251,4337,4923151
30,patients,patients,Group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,,1251,4337,4923151
1,unknown,participants,familiar,1.0,0.0,30.0,20-40,20.0,40.0,30.0,1.0,7915,9637,5574908
1,unknown,participants,non-familiar,1.0,0.0,25.0,20-30,20.0,30.0,25.0,1.0,7915,9637,5574908
40,,healthy,,,,,,,,,1.0,6532,8988,4306101
40,,healthy,,,,,,,,,1.0,6532,8988,4306101
20,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,4.0,11499,14331,3280525
30,patients,patients,patient,15.0,15.0,45.0,35-55,35.0,55.0,45.0,4.0,11499,14331,3280525
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,18.0,46703,49547,7268012
30,,healthy,group2,15.0,15.0,35.0,25-45,25.0,45.0,35.0,18.0,46703,49547,7268012
96,PD patients,patients,,,,,,,,,9.0,18808,19564,7901489
23,healthy,patients,semantic,12.0,11.0,35.0,25-45,25.0,45.0,30.0,10.0,25214,28461,6864898
23,healthy,patients,numerical,12.0,11.0,35.0,25-45,25.0,45.0,30.0,10.0,25214,28461,6864898
